AUN,School District,County,"Total Act 1, 511 and First Class SD Taxes (6130, 6140, 6150, 6160)","Act 1 Earned Income
6131","Total Act 511 Flat
6140","Total Act 511 Proportional
6150","Per Capita
6141","Occupation
Flat 6142","Local Services / Occupational Privilege
6143","Business Privilege Flat
6145","Mechanical Device Flat
6146","Other Flat Rate Assessments
6149","Act 511 Earned Income
6151","Occupation Millage
6152","Real Estate Transfer
6153","Amusement
6154","Business Privilege Proportional
6155","Mechanical Device Percentage
6156","Mercantile
6157","Other Proportional Assessments
6159","Total Non-Real Estate First Class SD Only
6160","1st Class Earned Income
6161","Liquor Sales
6162","Cigarette Tax
6163","Sales and
Use Tax
6164",General Business Taxes 6165,"Business Use & Occupancy
6166","Non-Business Income
6167","Real Estate Transfer
6168"
104432503.0,Farrell Area SD,Mercer,308501.0,,19467.0,289034.0,2169.0,2675.0,14623.0,,,,289034.0,,,,,,,,0.0,,,,,,,,
104432803.0,Greenville Area SD,Mercer,923715.4099999999,,42173.7,881541.71,17711.3,24462.4,,,,,805538.71,,76003.0,,,,,,0.0,,,,,,,,
104432903.0,Grove City Area SD,Mercer,1953916.28,,97545.67,1856370.61,43744.72,,53800.95,,,,1633336.08,,223034.53,,,,,,0.0,,,,,,,,
104433303.0,Hermitage SD,Mercer,2068461.34,,101959.59,1966501.75,41988.0,,59971.59,,,,1721345.45,,245156.3,,,,,,0.0,,,,,,,,
104433604.0,Jamestown Area SD,Mercer,352353.13,,10135.7,342217.43,10135.7,,,,,,295691.81,,46525.62,,,,,,0.0,,,,,,,,
104433903.0,Lakeview SD,Mercer,889304.4199999999,,24298.58,865005.84,21697.9,2600.68,,,,,773329.55,,91676.29,,,,,,0.0,,,,,,,,
104435003.0,Mercer Area SD,Mercer,1044382.79,,44453.64,999929.15,23976.1,,20477.54,,,,896145.08,,103784.07,,,,,,0.0,,,,,,,,
104435303.0,Reynolds SD,Mercer,867292.41,,42717.36,824575.05,21715.28,,21002.08,,,,739306.96,,85268.09,,,,,,0.0,,,,,,,,
104435603.0,Sharon City SD,Mercer,1001290.23,,60279.11,941011.12,34972.1,,25307.01,,,,811849.05,,129162.07,,,,,,0.0,,,,,,,,
104435703.0,Sharpsville Area SD,Mercer,834049.32,,42310.0,791739.32,18384.4,23925.6,,,,,740069.84,,51669.48,,,,,,0.0,,,,,,,,
104437503.0,West Middlesex Area SD,Mercer,712729.43,,33938.43,678791.0,17355.6,,16582.83,,,,678791.0,,,,,,,,0.0,,,,,,,,
111444602.0,Mifflin County SD,Mifflin,7203253.55,,172213.03,7031040.52,107562.0,,64651.03,,,,6641795.1,,389245.42,,,,,,0.0,,,,,,,,
120452003.0,East Stroudsburg Area SD,Monroe,4939058.05,,79846.74,4859211.31,,,79846.74,,,,3689640.48,,1169570.83,,,,,,0.0,,,,,,,,
120455203.0,Pleasant Valley SD,Monroe,3588538.69,,,3588538.69,,,,,,,3078104.03,,510434.66,,,,,,0.0,,,,,,,,
120455403.0,Pocono Mountain SD,Monroe,7810594.91,,,7810594.91,,,,,,,5472165.04,,2338429.87,,,,,,0.0,,,,,,,,
120456003.0,Stroudsburg Area SD,Monroe,4226561.01,,80290.62,4146270.39,,,80290.62,,,,3398529.79,,747740.6,,,,,,0.0,,,,,,,,
123460302.0,Abington SD,Montgomery,8765078.87,,,8765078.87,,,,,,,7186685.81,,1578393.06,,,,,,0.0,,,,,,,,
123460504.0,Bryn Athyn SD,Montgomery,163392.0,,,163392.0,,,,,,,163392.0,,,,,,,,0.0,,,,,,,,
123461302.0,Cheltenham SD,Montgomery,4951060.0,,59212.0,4891848.0,,,59212.0,,,,3582372.0,,968288.0,,,,341188.0,,0.0,,,,,,,,
123461602.0,Colonial SD,Montgomery,10358862.8,,,10358862.8,,,,,,,7474617.47,,2837175.96,47069.37,,,,,0.0,,,,,,,,
123463603.0,Hatboro-Horsham SD,Montgomery,7406628.61,,,7406628.61,,,,,,,6067455.81,,1339172.8,,,,,,0.0,,,,,,,,
123463803.0,Jenkintown SD,Montgomery,1668788.0,,31688.0,1637100.0,,,31688.0,,,,1403176.0,,148243.0,,,,85681.0,,0.0,,,,,,,,
123464502.0,Lower Merion SD,Montgomery,5089081.399999999,,214682.55,4874398.85,,,214682.55,,,,,,4874398.85,,,,,,0.0,,,,,,,,
123464603.0,Lower Moreland Township SD,Montgomery,2342635.28,,,2342635.28,,,,,,,1886338.32,,456296.96,,,,,,0.0,,,,,,,,
123465303.0,Methacton SD,Montgomery,8218339.83,,202958.92,8015380.91,93690.64,109268.28,,,,,7064440.9,,904402.07,46537.94,,,,,0.0,,,,,,,,
123465602.0,Norristown Area SD,Montgomery,8284400.65,,64518.91,8219881.74,64518.91,,,,,,7063186.65,,1156695.09,,,,,,0.0,,,,,,,,
123465702.0,North Penn SD,Montgomery,20502707.02,,,20502707.02,,,,,,,16752715.85,,3749991.17,,,,,,0.0,,,,,,,,
123466103.0,Perkiomen Valley SD,Montgomery,13276658.0,,,13276658.0,,,,,,,12194733.0,,1081925.0,,,,,,0.0,,,,,,,,
123466303.0,Pottsgrove SD,Montgomery,4059859.0,,78183.0,3981676.0,47559.0,,30624.0,,,,3025987.0,,533922.0,,,,421767.0,,0.0,,,,,,,,
123466403.0,Pottstown SD,Montgomery,2926223.63,,74264.17,2851959.46,29103.74,,45160.43,,,,2135962.8,123753.08,592243.58,,,,,,0.0,,,,,,,,
123467103.0,Souderton Area SD,Montgomery,9393259.569999998,,139483.29,9253776.28,139483.29,,,,,,7950533.3,,1303242.98,,,,,,0.0,,,,,,,,
123467203.0,Springfield Township SD,Montgomery,3626031.39,,,3626031.39,,,,,,,2958181.15,,667850.24,,,,,,0.0,,,,,,,,
123467303.0,Spring-Ford Area SD,Montgomery,12919523.430000002,,169185.72,12750337.71,,,169185.72,,,,10508996.27,,2241341.44,,,,,,0.0,,,,,,,,
123468303.0,Upper Dublin SD,Montgomery,6691506.57,,,6691506.57,,,,,,,5423810.47,,1267696.1,,,,,,0.0,,,,,,,,
123468402.0,Upper Merion Area SD,Montgomery,3350563.24,,255792.22,3094771.02,,,255792.22,,,,,,2859518.59,235252.43,,,,,0.0,,,,,,,,
123468503.0,Upper Moreland Township SD,Montgomery,3971731.84,,,3971731.84,,,,,,,3163183.87,,808547.97,,,,,,0.0,,,,,,,,
123468603.0,Upper Perkiomen SD,Montgomery,4008128.26,,62894.3,3945233.96,62894.3,,,,,,3341174.36,,604059.6,,,,,,0.0,,,,,,,,
123469303.0,Wissahickon SD,Montgomery,10391081.61,,,10391081.61,,,,,,,8742366.84,,1648714.77,,,,,,0.0,,,,,,,,
116471803.0,Danville Area SD,Montour,7320676.02,,,7320676.02,,,,,,,6930832.6,,389843.42,,,,,,0.0,,,,,,,,
120480803.0,Bangor Area SD,Northampton,3981591.81,,23095.75,3958496.06,,,23095.75,,,,3595530.77,,362965.29,,,,,,0.0,,,,,,,,
120481002.0,Bethlehem Area SD,Northampton,22214652.84,,593046.79,21621606.05,240967.53,,352079.26,,,,14553351.53,,3092362.09,,,,3975892.43,,0.0,,,,,,,,
120483302.0,Easton Area SD,Northampton,9835373.42,,,9835373.42,,,,,,,7773632.39,,2061741.03,,,,,,0.0,,,,,,,,
120484803.0,Nazareth Area SD,Northampton,7731862.75,,,7731862.75,,,,,,,6693063.45,,1038799.3,,,,,,0.0,,,,,,,,
120484903.0,Northampton Area SD,Northampton,8873146.110000001,,125314.3,8747831.81,125314.3,,,,,,7689290.58,,1058541.23,,,,,,0.0,,,,,,,,
120485603.0,Pen Argyl Area SD,Northampton,2655817.89,,20310.19,2635507.7,20310.19,,,,,,2433623.49,,201884.21,,,,,,0.0,,,,,,,,
120486003.0,Saucon Valley SD,Northampton,3958685.98,,68742.14,3889943.84,45267.15,,23474.99,,,,3404275.46,,485668.38,,,,,,0.0,,,,,,,,
120488603.0,Wilson Area SD,Northampton,2687361.1599999997,,18334.78,2669026.38,,,18334.78,,,,2003518.57,,320364.85,,,,345142.96,,0.0,,,,,,,,
116493503.0,Line Mountain SD,Northumberland,1832183.12,,23261.5,1808921.62,23261.5,,,,,,855200.52,837807.7,115913.4,,,,,,0.0,,,,,,,,
116495003.0,Milton Area SD,Northumberland,4176555.85,,56033.4,4120522.45,56033.4,,,,,,3930919.77,,189602.68,,,,,,0.0,,,,,,,,
116495103.0,Mount Carmel Area SD,Northumberland,1399685.1800000002,,231039.87,1168645.31,25343.5,,205696.37,,,,931135.04,56815.28,180694.99,,,,,,0.0,,,,,,,,
116496503.0,Shamokin Area SD,Northumberland,2190111.3299999996,,62067.03,2128044.3,35287.0,,26780.03,,,,1400033.63,412786.4,80798.08,,234426.19,,,,0.0,,,,,,,,
116496603.0,Shikellamy SD,Northumberland,3654814.69,,44688.1,3610126.59,44688.1,,,,,,2099357.66,1285485.76,225283.17,,,,,,0.0,,,,,,,,
116498003.0,Warrior Run SD,Northumberland,3530917.4000000004,,29682.24,3501235.16,29682.24,,,,,,3298534.82,,202700.34,,,,,,0.0,,,,,,,,
115503004.0,Greenwood SD,Perry,1562367.7,,,1562367.7,,,,,,,1505738.3,,56629.4,,,,,,0.0,,,,,,,,
115504003.0,Newport SD,Perry,1728346.73,,21345.4,1707001.33,21345.4,,,,,,1632937.49,,74063.84,,,,,,0.0,,,,,,,,
115506003.0,Susquenita SD,Perry,4357699.0,,,4357699.0,,,,,,,4127140.22,,230558.78,,,,,,0.0,,,,,,,,
115508003.0,West Perry SD,Perry,5118510.84,,54259.18,5064251.66,54259.18,,,,,,4740547.88,,323703.78,,,,,,0.0,,,,,,,,
126515001.0,Philadelphia City SD,Philadelphia,468991091.97999996,,,,,,,,,,,,,,,,,,468991091.97999996,,70308268.41,58000000.3,120000000.0,3269197.18,174299921.52,43113704.57,
120522003.0,Delaware Valley SD,Pike,720222.97,,,720222.97,,,,,,,,,720222.97,,,,,,0.0,,,,,,,,
119648303.0,Wallenpaupack Area SD,Pike,1036651.06,,,1036651.06,,,,,,,,,1036651.06,,,,,,0.0,,,,,,,,
109530304.0,Austin Area SD,Potter,121697.53,,3118.3,118579.23,3118.3,,,,,,104425.47,,14153.76,,,,,,0.0,,,,,,,,
109531304.0,Coudersport Area SD,Potter,709820.06,,37954.26,671865.8,12927.2,,25027.06,,,,536330.9,48263.49,87271.41,,,,,,0.0,,,,,,,,
109532804.0,Galeton Area SD,Potter,303001.0,,,303001.0,,,,,,,191628.0,,111373.0,,,,,,0.0,,,,,,,,
109535504.0,Northern Potter SD,Potter,404658.36000000004,,8890.15,395768.21,8890.15,,,,,,274577.85,53203.7,67986.66,,,,,,0.0,,,,,,,,
109537504.0,Oswayo Valley SD,Potter,355472.29,,,355472.29,,,,,,,198711.6,76304.8,80455.89,,,,,,0.0,,,,,,,,
129540803.0,Blue Mountain SD,Schuylkill,4645377.05,,49132.09,4596244.96,,,45042.66,4089.43,,,2580718.31,1554652.81,460873.84,,,,,,0.0,,,,,,,,
129544503.0,Mahanoy Area SD,Schuylkill,834388.8200000001,,11085.56,823303.26,,,11085.56,,,,592793.32,198814.2,29596.51,2099.23,,,,,0.0,,,,,,,,
129544703.0,Minersville Area SD,Schuylkill,1783894.15,,42398.49,1741495.66,19301.1,,23097.39,,,,815685.28,396912.84,528897.54,,,,,,0.0,,,,,,,,
129545003.0,North Schuylkill SD,Schuylkill,2274265.08,,22290.4,2251974.68,,,22290.4,,,,1422096.39,733140.7,96737.59,,,,,,0.0,,,,,,,,
129546003.0,Pine Grove Area SD,Schuylkill,2188760.25,,26584.88,2162175.37,,,26584.88,,,,1204548.57,827525.0,130101.8,,,,,,0.0,,,,,,,,
129546103.0,Pottsville Area SD,Schuylkill,3420556.21,,121460.08,3299096.13,36548.05,,84912.03,,,,1643062.81,439938.94,151165.05,,1064929.33,,,,0.0,,,,,,,,
129546803.0,Saint Clair Area SD,Schuylkill,949803.6,,30717.25,919086.35,14022.7,,16694.55,,,,567414.15,54320.7,27147.56,,270203.94,,,,0.0,,,,,,,,
129547303.0,Schuylkill Haven Area SD,Schuylkill,1537522.95,,24297.96,1513224.99,15563.11,,8734.85,,,,926495.9,473143.58,113585.51,,,,,,0.0,,,,,,,,
129547203.0,Shenandoah Valley SD,Schuylkill,590687.76,,17909.21,572778.55,7788.3,,10120.91,,,,484769.42,50915.0,37094.13,,,,,,0.0,,,,,,,,
129547603.0,Tamaqua Area SD,Schuylkill,2847829.56,,1122987.81,1724841.75,32070.5,1063422.0,27495.31,,,,1589795.73,,135046.02,,,,,,0.0,,,,,,,,
129547803.0,Tri-Valley SD,Schuylkill,1384536.74,,54694.88,1329841.86,19413.4,,35281.48,,,,700760.56,572104.57,56976.73,,,,,,0.0,,,,,,,,
129548803.0,Williams Valley SD,Schuylkill,1108183.06,,22353.3,1085829.76,18646.45,,3706.85,,,,678489.41,358960.8,48379.55,,,,,,0.0,,,,,,,,
116555003.0,Midd-West SD,Snyder,5707695.7700000005,,52237.4,5655458.37,52237.4,,,,,,5471035.74,,184422.63,,,,,,0.0,,,,,,,,
116557103.0,Selinsgrove Area SD,Snyder,7544135.71,,61256.3,7482879.41,61256.3,,,,,,7188690.96,,294188.45,,,,,,0.0,,,,,,,,
108561003.0,Berlin Brothersvalley SD,Somerset,599517.76,,33554.7,565963.06,14394.5,19160.2,,,,,517809.63,,48153.43,,,,,,0.0,,,,,,,,
108561803.0,Conemaugh Township Area SD,Somerset,851128.39,,20484.47,830643.92,14644.43,,5840.04,,,,738109.74,41978.0,50556.18,,,,,,0.0,,,,,,,,
108565203.0,Meyersdale Area SD,Somerset,621088.56,,15480.3,605608.26,15480.3,,,,,,562687.26,,42921.0,,,,,,0.0,,,,,,,,
108565503.0,North Star SD,Somerset,814486.98,,13767.59,800719.39,13767.59,,,,,,732715.83,,68003.56,,,,,,0.0,,,,,,,,
108566303.0,Rockwood Area SD,Somerset,706394.05,,,706394.05,,,,,,,574948.26,,131445.79,,,,,,0.0,,,,,,,,
108567004.0,Salisbury-Elk Lick SD,Somerset,246810.84,,6132.4,240678.44,6132.4,,,,,,219025.79,,21652.65,,,,,,0.0,,,,,,,,
108567204.0,Shade-Central City SD,Somerset,348412.04,,2648.99,345763.05,,,2648.99,,,,290308.92,,55454.13,,,,,,0.0,,,,,,,,
108567404.0,Shanksville-Stonycreek SD,Somerset,366173.3,,6279.83,359893.47,6279.83,,,,,,273946.83,,85946.64,,,,,,0.0,,,,,,,,
108567703.0,Somerset Area SD,Somerset,2465616.44,,144671.48,2320944.96,28563.04,55419.8,60688.64,,,,1646138.32,,316370.8,,104736.42,,253699.42,,0.0,,,,,,,,
108568404.0,Turkeyfoot Valley Area SD,Somerset,224731.48,,,224731.48,,,,,,,184413.48,,40318.0,,,,,,0.0,,,,,,,,
108569103.0,Windber Area SD,Somerset,834715.79,,13407.13,821308.66,,,13407.13,,,,735489.23,,85819.43,,,,,,0.0,,,,,,,,
117576303.0,Sullivan County SD,Sullivan,602592.11,,,602592.11,,,,,,,468161.66,,134430.45,,,,,,0.0,,,,,,,,
119581003.0,Blue Ridge SD,Susquehanna,68358.28,,,68358.28,,,,,,,,,68358.28,,,,,,0.0,,,,,,,,
119582503.0,Elk Lake SD,Susquehanna,761975.95,,13808.6,748167.35,13808.6,,,,,,661303.85,,86863.5,,,,,,0.0,,,,,,,,
119583003.0,Forest City Regional SD,Susquehanna,613120.2100000001,,8599.8,604520.41,8599.8,,,,,,510326.12,,94194.29,,,,,,0.0,,,,,,,,
119584503.0,Montrose Area SD,Susquehanna,225222.75,,16218.0,209004.75,16218.0,,,,,,,63654.17,145350.58,,,,,,0.0,,,,,,,,
119584603.0,Mountain View SD,Susquehanna,979845.15,,14475.1,965370.05,14475.1,,,,,,772095.25,74033.4,119241.4,,,,,,0.0,,,,,,,,
119586503.0,Susquehanna Community SD,Susquehanna,59244.89,,,59244.89,,,,,,,,,59244.89,,,,,,0.0,,,,,,,,
117596003.0,Northern Tioga SD,Tioga,2461714.44,,19378.06,2442336.38,,,19378.06,,,,2246697.23,,195639.15,,,,,,0.0,,,,,,,,
117597003.0,Southern Tioga SD,Tioga,3016952.0,,,3016952.0,,,,,,,2817855.0,,199097.0,,,,,,0.0,,,,,,,,
117598503.0,Wellsboro Area SD,Tioga,2357984.18,,30264.47,2327719.71,,,30264.47,,,,2150143.43,,177576.28,,,,,,0.0,,,,,,,,
116604003.0,Lewisburg Area SD,Union,6816759.6,,53170.96,6763588.64,53170.96,,,,,,6400420.86,,363167.78,,,,,,0.0,,,,,,,,
116605003.0,Mifflinburg Area SD,Union,4817887.32,,62471.2,4755416.12,62471.2,,,,,,4553422.63,,201993.49,,,,,,0.0,,,,,,,,
106611303.0,Cranberry Area SD,Venango,991487.1799999999,,109862.18,881625.0,27550.1,37162.9,45149.18,,,,788209.61,,93415.39,,,,,,0.0,,,,,,,,
106612203.0,Franklin Area SD,Venango,1507434.54,,71893.05,1435541.49,32472.79,,39420.26,,,,1302931.64,,132609.85,,,,,,0.0,,,,,,,,
106616203.0,Oil City Area SD,Venango,1226306.5499999998,,51432.88,1174873.67,30395.74,,21037.14,,,,1075453.34,,99420.33,,,,,,0.0,,,,,,,,
106617203.0,Titusville Area SD,Venango,1117193.05,,65030.26,1052162.79,28902.8,,36127.46,,,,961046.08,,91116.71,,,,,,0.0,,,,,,,,
106618603.0,Valley Grove SD,Venango,602590.66,,45210.77,557379.89,15339.3,,29871.47,,,,493608.33,,63771.56,,,,,,0.0,,,,,,,,
105628302.0,Warren County SD,Warren,3686504.8000000003,,80945.89,3605558.91,,,80945.89,,,,3126609.39,,478949.52,,,,,,0.0,,,,,,,,
101630504.0,Avella Area SD,Washington,465487.52999999997,,11513.3,453974.23,11513.3,,,,,,453974.23,,,,,,,,0.0,,,,,,,,
101630903.0,Bentworth SD,Washington,1074505.91,,65773.93,1008731.98,50102.97,,15670.96,,,,884922.86,,123809.12,,,,,,0.0,,,,,,,,
101631003.0,Bethlehem-Center SD,Washington,949230.4199999999,,29719.23,919511.19,23721.36,,5997.87,,,,812525.42,,106985.77,,,,,,0.0,,,,,,,,
101631203.0,Burgettstown Area SD,Washington,1187454.25,,10182.2,1177272.05,10182.2,,,,,,1027494.26,,149777.79,,,,,,0.0,,,,,,,,
101631503.0,California Area SD,Washington,871705.14,,52461.29,819243.85,20828.65,16157.11,15475.53,,,,693324.48,,125919.37,,,,,,0.0,,,,,,,,
101631703.0,Canon-McMillan SD,Washington,8494610.75,,130513.12,8364097.63,,,130513.12,,,,6678919.84,,1685177.79,,,,,,0.0,,,,,,,,
101631803.0,Charleroi SD,Washington,1252707.75,,15551.53,1237156.22,,,15551.53,,,,1044301.08,,129922.67,,,,62932.47,,0.0,,,,,,,,
101631903.0,Chartiers-Houston SD,Washington,1466520.55,,17706.52,1448814.03,,,17706.52,,,,1148747.85,,300066.18,,,,,,0.0,,,,,,,,
101632403.0,Fort Cherry SD,Washington,1095767.26,,23772.0,1071995.26,23772.0,,,,,,935513.31,,136481.95,,,,,,0.0,,,,,,,,
101633903.0,McGuffey SD,Washington,2150200.73,,84522.25,2065678.48,35705.65,48816.6,,,,,1409206.78,,656471.7,,,,,,0.0,,,,,,,,
101636503.0,Peters Township SD,Washington,7266372.859999999,,47770.26,7218602.6,,,47770.26,,,,6276169.9,,942432.7,,,,,,0.0,,,,,,,,
101637002.0,Ringgold SD,Washington,3301378.18,,107476.04,3193902.14,71775.4,,35700.64,,,,2610844.26,,447499.13,,,,135558.75,,0.0,,,,,,,,
101638003.0,Trinity Area SD,Washington,4993789.66,,147186.75,4846602.91,77790.37,,69396.38,,,,3451331.78,,481460.64,,,,913810.49,,0.0,,,,,,,,
101638803.0,Washington SD,Washington,1975441.38,,71609.95,1903831.43,25124.07,,46485.88,,,,1200201.98,,175624.07,,285180.78,,242824.6,,0.0,,,,,,,,
119648703.0,Wayne Highlands SD,Wayne,791441.16,,54919.1,736522.06,54919.1,,,,,,,380971.3,355550.76,,,,,,0.0,,,,,,,,
119648903.0,Western Wayne SD,Wayne,426094.6,,,426094.6,,,,,,,,,426094.6,,,,,,0.0,,,,,,,,
107650603.0,Belle Vernon Area SD,Westmoreland,3238700.46,,72941.2,3165759.26,40410.25,,32530.95,,,,2131206.62,,306106.17,,148838.49,,579607.98,,0.0,,,,,,,,
107650703.0,Burrell SD,Westmoreland,1984811.97,,65404.65,1919407.32,41651.6,,23753.05,,,,1619551.88,,299855.44,,,,,,0.0,,,,,,,,
107651603.0,Derry Area SD,Westmoreland,1785363.58,,52334.29,1733029.29,25043.5,,27290.79,,,,1580957.3,,152071.99,,,,,,0.0,,,,,,,,
107652603.0,Franklin Regional SD,Westmoreland,4880308.88,,102110.42,4778198.46,60729.51,,40660.91,,720.0,,4316494.54,,445343.98,16359.94,,,,,0.0,,,,,,,,
107653102.0,Greater Latrobe SD,Westmoreland,4500726.58,,142123.64,4358602.94,77252.58,,64871.06,,,,3823365.21,,535237.73,,,,,,0.0,,,,,,,,
107653203.0,Greensburg Salem SD,Westmoreland,2932023.9000000004,,69136.24,2862887.66,43824.84,25311.4,,,,,2543795.62,,319092.04,,,,,,0.0,,,,,,,,
107653802.0,Hempfield Area SD,Westmoreland,7204276.0,,235512.0,6968764.0,,102659.0,132853.0,,,,6162359.0,,806405.0,,,,,,0.0,,,,,,,,
107654103.0,Jeannette City SD,Westmoreland,857062.63,,53008.24,804054.39,35003.24,18005.0,,,,,714129.57,,89924.82,,,,,,0.0,,,,,,,,
107654403.0,Kiski Area SD,Westmoreland,3438401.99,,69669.89,3368732.1,69669.89,,,,,,3009801.74,,358930.36,,,,,,0.0,,,,,,,,
107654903.0,Ligonier Valley SD,Westmoreland,2043634.85,,49322.55,1994312.3,28963.92,,20358.63,,,,1671786.04,,224588.3,97937.96,,,,,0.0,,,,,,,,
107655803.0,Monessen City SD,Westmoreland,629142.83,,8262.76,620880.07,,,8262.76,,,,553771.18,,40469.24,,,,26639.65,,0.0,,,,,,,,
107655903.0,Mount Pleasant Area SD,Westmoreland,2022451.28,,51857.6,1970593.68,28154.46,,23703.14,,,,1792868.86,,177724.82,,,,,,0.0,,,,,,,,
107656303.0,New Kensington-Arnold SD,Westmoreland,1850367.2799999998,,50342.14,1800025.14,27212.39,,23129.75,,,,1409645.9,,390379.24,,,,,,0.0,,,,,,,,
107656502.0,Norwin SD,Westmoreland,6189641.36,,207621.88,5982019.48,81227.65,64083.12,62311.11,,,,5265733.51,,716285.97,,,,,,0.0,,,,,,,,
107657103.0,Penn-Trafford SD,Westmoreland,4735900.7700000005,,176686.82,4559213.95,100166.22,,76520.6,,,,3985789.69,,573424.26,,,,,,0.0,,,,,,,,
107657503.0,Southmoreland SD,Westmoreland,1628059.0599999998,,45097.43,1582961.63,,,45097.43,,,,1445794.42,,137167.21,,,,,,0.0,,,,,,,,
107658903.0,Yough SD,Westmoreland,1905781.85,,87550.33,1818231.52,27725.96,25664.65,34159.72,,,,1649626.74,,168604.78,,,,,,0.0,,,,,,,,
119665003.0,Lackawanna Trail SD,Wyoming,1046557.0,,18683.0,1027874.0,18683.0,,,,,,926926.0,,100948.0,,,,,,0.0,,,,,,,,
118667503.0,Tunkhannock Area SD,Wyoming,2189365.41,,47174.16,2142191.25,,,47174.16,,,,1900041.42,,242149.83,,,,,,0.0,,,,,,,,
112671303.0,Central York SD,York,7015466.96,,,7015466.96,,,,,,,6025582.81,,989884.15,,,,,,0.0,,,,,,,,
112671603.0,Dallastown Area SD,York,7092666.19,,,7092666.19,,,,,,,5937773.73,,1082413.4,,,,,72479.06,0.0,,,,,,,,
112671803.0,Dover Area SD,York,5750618.2,,,5750618.2,,,,,,,5214483.46,,536134.74,,,,,,0.0,,,,,,,,
112672203.0,Eastern York SD,York,2854252.38,,139768.53,2714483.85,35175.6,61234.31,43358.62,,,,2390674.84,,323809.01,,,,,,0.0,,,,,,,,
112672803.0,Hanover Public SD,York,2009837.0,,97994.0,1911843.0,32664.0,65330.0,,,,,1600375.0,,311468.0,,,,,,0.0,,,,,,,,
112674403.0,Northeastern York SD,York,3865175.49,,166424.6,3698750.89,61309.4,105115.2,,,,,3143099.3,,555651.59,,,,,,0.0,,,,,,,,
115674603.0,Northern York County SD,York,5364839.23,,66586.2,5298253.03,66586.2,,,,,,4855375.08,,431241.95,11636.0,,,,,0.0,,,,,,,,
112675503.0,Red Lion Area SD,York,5207185.0,,,5207185.0,,,,,,,4622741.0,,584444.0,,,,,,0.0,,,,,,,,
112676203.0,South Eastern SD,York,2730329.34,,47359.02,2682970.32,,,47359.02,,,,2285415.63,,397554.69,,,,,,0.0,,,,,,,,
112676403.0,South Western SD,York,4302302.25,,,4302302.25,,,,,,,3588431.26,,713870.99,,,,,,0.0,,,,,,,,
112676503.0,Southern York County SD,York,5487247.2,,,5487247.2,,,,,,,5015429.72,,471817.48,,,,,,0.0,,,,,,,,
112676703.0,Spring Grove Area SD,York,3898692.81,,,3898692.81,,,,,,,3392790.15,,505902.66,,,,,,0.0,,,,,,,,
115219002.0,West Shore SD,York,19022051.96,,317677.71,18704374.25,317677.71,,,,,,17295467.24,,1408907.01,,,,,,0.0,,,,,,,,
112678503.0,West York Area SD,York,3336203.0,,,3336203.0,,,,,,,2861222.0,,474981.0,,,,,,0.0,,,,,,,,
112679002.0,York City SD,York,3668507.46,,,3668507.46,,,,,,,3239714.15,,428793.31,,,,,,0.0,,,,,,,,
112679403.0,York Suburban SD,York,4240562.38,,,4240562.38,,,,,,,3483586.51,,756975.87,,,,,,0.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2453018027.6900015,79574925.69999999,34779933.59999999,1735082870.65,9975649.460000005,6464656.890000001,15241439.030000003,1755281.91,54646.78,1288259.53,1391287987.129999,24942621.909999996,256402227.29999998,4554600.270000001,30430043.17,3161.86,25854182.37,1608046.64,603580297.74,121587952.38,70308268.41,58000000.3,120000000.0,3269197.18,174299921.52,43113704.57,13001253.38
