AUN,School District,County,"Total Act 1, 511 and First Class SD Taxes (6130, 6140, 6150, 6160)","Act 1 Earned Income
6131","Total Act 511 Flat
6140","Total Act 511 Proportional
6150","Per Capita
6141","Occupation
Flat 6142","Local Services / Occupational Privilege
6143","Business Privilege Flat
6145","Mechanical Device Flat
6146","Other Flat Rate Assessments
6149","Act 511 Earned Income
6151","Occupation Millage
6152","Real Estate Transfer
6153","Amusement
6154","Business Privilege Proportional
6155","Mechanical Device Percentage
6156","Mercantile
6157","Other Proportional Assessments
6159","Total Non-Real Estate First Class SD Only
6160","1st Class Earned Income
6161","Liquor Sales
6162","Cigarette Tax
6163","Sales and
Use Tax
6164","Business Use & Occupancy
6166","Non-Business Income
6167","Real Estate Transfer
6168","Current Mercantile
6169"
105253303.0,Fairview SD,Erie,1988661.0,,23606.0,1965055.0,,,23606.0,,,,1757433.0,,207622.0,,,,,,0.0,,,,,,,,
105253553.0,Fort LeBoeuf SD,Erie,1885864.9,,80363.89,1805501.01,26333.26,,54030.63,,,,1499275.96,,306225.05,,,,,,0.0,,,,,,,,
105253903.0,General McLane SD,Erie,1854020.53,,30828.24,1823192.29,,,30828.24,,,,1669340.5,,153851.79,,,,,,0.0,,,,,,,,
105254053.0,Girard SD,Erie,1203501.04,,83727.81000000001,1119773.23,27250.0,41473.48,15004.33,,,,1010034.13,,109739.1,,,,,,0.0,,,,,,,,
105254353.0,Harbor Creek SD,Erie,1919496.3900000001,,29550.09,1889946.3,,,29550.09,,,,1647974.26,,241972.04,,,,,,0.0,,,,,,,,
105256553.0,Iroquois SD,Erie,660513.9800000001,,61782.17,598731.81,31593.59,,30188.58,,,,598731.81,,,,,,,,0.0,,,,,,,,
105257602.0,Millcreek Township SD,Erie,8351382.19,,151747.67,8199634.5200000005,,,148272.67,,3475.0,,7457910.98,,741723.54,,,,,,0.0,,,,,,,,
105258303.0,North East SD,Erie,1195463.07,,0.0,1195463.07,,,,,,,1067918.49,,127544.58,,,,,,0.0,,,,,,,,
105258503.0,Northwestern  SD,Erie,886390.7300000001,,0.0,886390.7300000001,,,,,,,807564.81,,78825.92,,,,,,0.0,,,,,,,,
105259103.0,Union City Area SD,Erie,561832.32,,13892.2,547940.12,13892.2,,,,,,496095.6,,51844.52,,,,,,0.0,,,,,,,,
105259703.0,Wattsburg Area SD,Erie,1249565.0,,38650.0,1210915.0,27132.0,,11518.0,,,,1121609.0,,89306.0,,,,,,0.0,,,,,,,,
101260303.0,Albert Gallatin Area SD,Fayette,2170816.21,,55942.92,2114873.29,30270.3,,25672.62,,,,1916940.28,,197933.01,,,,,,0.0,,,,,,,,
101260803.0,Brownsville Area SD,Fayette,968589.3600000001,,40786.26,927803.1000000001,21515.95,,19270.31,,,,872172.79,,55630.31,,,,,,0.0,,,,,,,,
101261302.0,Connellsville Area SD,Fayette,3087258.06,,0.0,3087258.06,,,,,,,2863938.02,,223320.04,,,,,,0.0,,,,,,,,
101262903.0,Frazier SD,Fayette,889156.83,,25435.16,863721.6699999999,17488.3,,7946.86,,,,808565.44,,55156.23,,,,,,0.0,,,,,,,,
101264003.0,Laurel Highlands SD,Fayette,3174427.7100000004,,110499.26999999999,3063928.4400000004,13294.2,,82544.37,,14660.7,,2076534.34,,385174.4,,,,602219.7,,0.0,,,,,,,,
101268003.0,Uniontown Area SD,Fayette,2139297.1199999996,,101302.09,2037995.0299999998,43068.29,,58233.8,,,,1289935.99,,228949.79,116361.15,,,402748.1,,0.0,,,,,,,,
106272003.0,Forest Area SD,Forest,444880.9,,8674.97,436205.93000000005,,,8674.97,,,,310799.46,,125406.47,,,,,,0.0,,,,,,,,
112281302.0,Chambersburg Area SD,Franklin,18669511.0,9888976.0,282171.0,8498364.0,,,282171.0,,,,7063555.0,,1434809.0,,,,,,0.0,,,,,,,,
112282004.0,Fannett-Metal SD,Franklin,421156.91,,11990.7,409166.20999999996,11990.7,,,,,,366935.3,,42230.91,,,,,,0.0,,,,,,,,
112283003.0,Greencastle-Antrim SD,Franklin,2736929.81,,50182.42,2686747.39,,,50182.42,,,,2346316.71,,340430.68,,,,,,0.0,,,,,,,,
112286003.0,Tuscarora SD,Franklin,2077543.49,,0.0,2077543.49,,,,,,,1855237.33,,222306.16,,,,,,0.0,,,,,,,,
112289003.0,Waynesboro Area SD,Franklin,3846213.3800000004,,348789.18,3497424.2,62334.45,240410.4,46044.33,,,,3057222.16,,440202.04,,,,,,0.0,,,,,,,,
111291304.0,Central Fulton SD,Fulton,615550.0,,26963.0,588587.0,13190.0,13773.0,,,,,531271.0,,57316.0,,,,,,0.0,,,,,,,,
111292304.0,Forbes Road SD,Fulton,271067.0,,13260.0,257807.0,6145.0,7115.0,,,,,221875.0,,35932.0,,,,,,0.0,,,,,,,,
111297504.0,Southern Fulton SD,Fulton,483023.1,,10344.5,472678.6,10344.5,,,,,,397641.19,,75037.41,,,,,,0.0,,,,,,,,
101301303.0,Carmichaels Area SD,Greene,702967.37,,15260.62,687706.75,604.5,,14656.12,,,,623819.18,,63887.57,,,,,,0.0,,,,,,,,
101301403.0,Central Greene SD,Greene,2055248.27,,0.0,2055248.27,,,,,,,1377608.01,,677640.26,,,,,,0.0,,,,,,,,
101303503.0,Jefferson-Morgan SD,Greene,640149.62,,14930.130000000001,625219.49,11773.1,3157.03,,,,,537735.79,,87483.7,,,,,,0.0,,,,,,,,
101306503.0,Southeastern Greene SD,Greene,455057.29000000004,,5542.61,449514.68000000005,,,5542.61,,,,362399.58,,73968.6,13146.5,,,,,0.0,,,,,,,,
101308503.0,West Greene SD,Greene,1166074.64,,0.0,1166074.64,,,,,,,439069.31,,727005.33,,,,,,0.0,,,,,,,,
111312503.0,Huntingdon Area SD,Huntingdon,2367363.17,1026691.71,95527.85,1245143.6099999999,41932.28,,53595.57,,,,1026979.57,,218164.04,,,,,,0.0,,,,,,,,
111312804.0,Juniata Valley SD,Huntingdon,1187378.47,630188.62,13268.49,543921.36,13268.49,,,,,,495148.28,,48773.08,,,,,,0.0,,,,,,,,
111316003.0,Mount Union Area SD,Huntingdon,888652.1399999999,,19915.0,868737.1399999999,19915.0,,,,,,728089.58,,140647.56,,,,,,0.0,,,,,,,,
111317503.0,Southern Huntingdon County SD,Huntingdon,727660.0,,15404.0,712256.0,15404.0,,,,,,639936.0,,72320.0,,,,,,0.0,,,,,,,,
128321103.0,Blairsville-Saltsburg SD,Indiana,1944999.34,,50029.8,1894969.54,29176.3,,20853.5,,,,1767081.55,,127887.99,,,,,,0.0,,,,,,,,
128323303.0,Homer-Center SD,Indiana,1081002.1300000001,,7548.87,1073453.26,,,7548.87,,,,1018797.85,,54655.41,,,,,,0.0,,,,,,,,
128323703.0,Indiana Area SD,Indiana,4173062.64,,0.0,4173062.64,,,,,,,3758168.27,,414894.37,,,,,,0.0,,,,,,,,
128325203.0,Marion Center Area SD,Indiana,1602830.44,,0.0,1602830.44,,,,,,,1523431.91,,79398.53,,,,,,0.0,,,,,,,,
128326303.0,Penns Manor Area SD,Indiana,819059.0800000001,,14883.4,804175.68,14883.4,,,,,,764802.04,,39373.64,,,,,,0.0,,,,,,,,
128327303.0,Purchase Line SD,Indiana,764296.18,,24137.85,740158.3300000001,16588.6,,7549.25,,,,706394.17,,33764.16,,,,,,0.0,,,,,,,,
128328003.0,United SD,Indiana,1260536.76,,27975.86,1232560.9,20039.3,35.0,7901.56,,,,1144271.7,,88289.2,,,,,,0.0,,,,,,,,
106330703.0,Brockway Area SD,Jefferson,892689.14,,30723.909999999996,861965.23,17696.1,,13027.81,,,,687318.74,110504.6,64141.89,,,,,,0.0,,,,,,,,
106330803.0,Brookville Area SD,Jefferson,1177947.22,,34279.13,1143668.09,,,34279.13,,,,1038780.37,,104887.72,,,,,,0.0,,,,,,,,
106338003.0,Punxsutawney Area SD,Jefferson,2146013.4,,42872.5,2103140.9,42872.5,,,,,,1662956.69,271141.44,169042.77,,,,,,0.0,,,,,,,,
111343603.0,Juniata County SD,Juniata,2594360.15,,196861.34999999998,2397498.8,64348.45,132512.9,,,,,2087374.56,,253173.99,56950.25,,,,,0.0,,,,,,,,
119350303.0,Abington Heights SD,Lackawanna,4501360.17,,55333.58,4446026.59,,,55333.58,,,,3962391.83,,483634.76,,,,,,0.0,,,,,,,,
119351303.0,Carbondale Area SD,Lackawanna,1050900.77,,4059.35,1046841.4199999999,,4059.35,,,,,985602.58,,61238.84,,,,,,0.0,,,,,,,,
119352203.0,Dunmore SD,Lackawanna,1901257.54,,36500.0,1864757.54,,36500.0,,,,,1686500.31,,178257.23,,,,,,0.0,,,,,,,,
119354603.0,Lakeland SD,Lackawanna,1470949.99,,10350.57,1460599.42,,,10350.57,,,,1348177.46,,112421.96,,,,,,0.0,,,,,,,,
119355503.0,Mid Valley SD,Lackawanna,1929981.11,,51321.26,1878659.85,,,51321.26,,,,1622186.79,,256473.06,,,,,,0.0,,,,,,,,
119356503.0,North Pocono SD,Lackawanna,2855736.89,,0.0,2855736.89,,,,,,,2553562.5,,302174.39,,,,,,0.0,,,,,,,,
119356603.0,Old Forge SD,Lackawanna,1024735.57,,11230.08,1013505.49,,,11230.08,,,,955844.61,,57660.88,,,,,,0.0,,,,,,,,
119357003.0,Riverside SD,Lackawanna,1625713.5599999998,,63442.13,1562271.43,,,63442.13,,,,1363121.41,,161823.28,,,,,37326.74,0.0,,,,,,,,
119357402.0,Scranton SD,Lackawanna,17556569.48,,150677.55,17405891.93,,150677.55,,,,,10406191.01,,486642.28,,6513058.64,,,,0.0,,,,,,,,
119358403.0,Valley View SD,Lackawanna,2344568.0,,31704.0,2312864.0,,31704.0,,,,,2033988.0,,278876.0,,,,,,0.0,,,,,,,,
113361303.0,Cocalico SD,Lancaster,3579132.9,,0.0,3579132.9,,,,,,,3115671.58,,463461.32,,,,,,0.0,,,,,,,,
113361503.0,Columbia Borough SD,Lancaster,949188.67,,56766.43,892422.24,38151.9,,18614.53,,,,892422.24,,,,,,,,0.0,,,,,,,,
113361703.0,Conestoga Valley SD,Lancaster,5743920.109999999,,357012.39,5386907.72,98485.37,,258527.02,,,,4163480.44,,874501.9,348925.38,,,,,0.0,,,,,,,,
113362203.0,Donegal SD,Lancaster,3338519.03,,100527.26,3237991.77,59267.27,,41259.99,,,,2771492.58,,466499.19,,,,,,0.0,,,,,,,,
113362303.0,Eastern Lancaster County SD,Lancaster,4484129.68,,257491.31,4226638.37,97464.45,,160026.86,,,,3580860.52,,645777.85,,,,,,0.0,,,,,,,,
113362403.0,Elizabethtown Area SD,Lancaster,4559570.12,,0.0,4559570.12,,,,,,,3924781.65,,634788.47,,,,,,0.0,,,,,,,,
113362603.0,Ephrata Area SD,Lancaster,4646175.46,,95594.91,4550580.55,95594.91,,,,,,3864714.85,,685865.7,,,,,,0.0,,,,,,,,
113363103.0,Hempfield  SD,Lancaster,8211747.59,,0.0,8211747.59,,,,,,,7086228.87,,1125518.72,,,,,,0.0,,,,,,,,
113363603.0,Lampeter-Strasburg SD,Lancaster,3460069.22,,0.0,3460069.22,,,,,,,2941942.39,,518126.83,,,,,,0.0,,,,,,,,
113364002.0,Lancaster SD,Lancaster,7959627.0,,183864.0,7775763.0,,,183864.0,,,,6688374.0,,1087389.0,,,,,,0.0,,,,,,,,
113364403.0,Manheim Central SD,Lancaster,4004417.38,,0.0,4004417.38,,,,,,,3389331.51,,615085.87,,,,,,0.0,,,,,,,,
113364503.0,Manheim Township SD,Lancaster,8185406.120000001,,258294.98,7927111.140000001,,,258294.98,,,,6686507.94,,1240603.2,,,,,,0.0,,,,,,,,
113365203.0,Penn Manor SD,Lancaster,5811074.0,,0.0,5811074.0,,,,,,,4961668.0,,849406.0,,,,,,0.0,,,,,,,,
113365303.0,Pequea Valley SD,Lancaster,2596512.5,,0.0,2596512.5,,,,,,,2240531.98,,355980.52,,,,,,0.0,,,,,,,,
113367003.0,Solanco SD,Lancaster,7708756.84,,0.0,7708756.84,,,,,,,7212915.66,,495841.18,,,,,,0.0,,,,,,,,
113369003.0,Warwick SD,Lancaster,6030125.81,,0.0,6030125.81,,,,,,,5374131.39,,655994.42,,,,,,0.0,,,,,,,,
104372003.0,Ellwood City Area SD,Lawrence,1460322.73,,19346.39,1440976.34,,,19346.39,,,,1319253.86,,121722.48,,,,,,0.0,,,,,,,,
104374003.0,Laurel SD,Lawrence,922178.5,,43838.1,878340.4,43838.1,,,,,,828908.35,,49432.05,,,,,,0.0,,,,,,,,
104375003.0,Mohawk Area SD,Lawrence,930481.0,,25855.0,904626.0,25855.0,,,,,,819010.0,,85616.0,,,,,,0.0,,,,,,,,
104375203.0,Neshannock Township SD,Lawrence,1539032.86,,116140.29999999999,1422892.56,45262.4,,70877.9,,,,1288482.82,,134409.74,,,,,,0.0,,,,,,,,
104375302.0,New Castle Area SD,Lawrence,1520746.8900000001,,83465.53,1437281.36,83465.53,,,,,,1338621.78,,98659.58,,,,,,0.0,,,,,,,,
104376203.0,Shenango Area SD,Lawrence,1007972.7500000001,,49518.79,958453.9600000001,19765.38,,29753.41,,,,832532.81,,125921.15,,,,,,0.0,,,,,,,,
104377003.0,Union Area SD,Lawrence,513576.9,,22133.690000000002,491443.21,11925.0,,10208.69,,,,443806.52,,47636.69,,,,,,0.0,,,,,,,,
104378003.0,Wilmington Area SD,Lawrence,1213582.51,,60312.54,1153269.97,28837.75,,31474.79,,,,1046273.81,,106996.16,,,,,,0.0,,,,,,,,
113380303.0,Annville-Cleona SD,Lebanon,2472062.33,,0.0,2472062.33,,,,,,,2231320.41,,240741.92,,,,,,0.0,,,,,,,,
113381303.0,Cornwall-Lebanon SD,Lebanon,4747953.0,,0.0,4747953.0,,,,,,,4145361.72,,602591.28,,,,,,0.0,,,,,,,,
113382303.0,Eastern Lebanon County SD,Lebanon,2566087.66,,39922.7,2526164.96,39922.7,,,,,,2172115.12,,354049.84,,,,,,0.0,,,,,,,,
113384603.0,Lebanon SD,Lebanon,2010944.29,,90371.07999999999,1920573.21,21925.17,21739.09,46706.82,,,,1733379.16,,187194.05,,,,,,0.0,,,,,,,,
113385003.0,Northern Lebanon SD,Lebanon,2426138.92,,40588.36,2385550.56,40588.36,,,,,,1952240.08,,433310.48,,,,,,0.0,,,,,,,,
113385303.0,Palmyra Area SD,Lebanon,3921966.0700000003,,60869.09,3861096.9800000004,60869.09,,,,,,3154691.22,,706405.76,,,,,,0.0,,,,,,,,
121390302.0,Allentown City SD,Lehigh,10047059.0,,452195.0,9594864.0,271802.0,,180393.0,,,,8043296.0,,1551568.0,,,,,,0.0,,,,,,,,
121391303.0,Catasauqua Area SD,Lehigh,1643337.41,,50306.16,1593031.25,,,50306.16,,,,1118544.57,,168010.64,,,,,306476.04,0.0,,,,,,,,
121392303.0,East Penn SD,Lehigh,10482970.959999999,,0.0,10482970.959999999,,,,,,,8940125.18,,1542845.78,,,,,,0.0,,,,,,,,
121394503.0,Northern Lehigh SD,Lehigh,1580389.27,,45544.55,1534844.72,34889.6,,10654.95,,,,1400475.94,,134368.78,,,,,,0.0,,,,,,,,
121394603.0,Northwestern Lehigh SD,Lehigh,3259021.4800000004,,47688.2,3211333.2800000003,,,47688.2,,,,2464174.31,,747158.97,,,,,,0.0,,,,,,,,
121395103.0,Parkland SD,Lehigh,14567485.0,,618005.0,13949480.0,,,618005.0,,,,11109434.0,,2840046.0,,,,,,0.0,,,,,,,,
121395603.0,Salisbury Township SD,Lehigh,3139126.15,,192197.78,2946928.37,73400.01,,118797.77,,,,2034713.34,,,,912215.03,,,,0.0,,,,,,,,
121395703.0,Southern Lehigh SD,Lehigh,5593725.670000001,,51968.82,5541756.850000001,,,51968.82,,,,4470609.28,,1071147.57,,,,,,0.0,,,,,,,,
121397803.0,Whitehall-Coplay SD,Lehigh,5670746.550000001,,138855.90999999997,5531890.640000001,69323.76,,69532.15,,,,3423520.54,,705963.41,,1402406.69,,,,0.0,,,,,,,,
118401403.0,Crestwood SD,Luzerne,3602880.0700000003,,37331.16,3565548.91,,,37331.16,,,,3228572.13,,336976.78,,,,,,0.0,,,,,,,,
118401603.0,Dallas SD,Luzerne,3573207.4400000004,,75785.97,3497421.47,43701.0,,32084.97,,,,3177288.37,,320133.1,,,,,,0.0,,,,,,,,
118402603.0,Greater Nanticoke Area SD,Luzerne,1575074.4,,13140.41,1561933.99,,,13140.41,,,,1439815.68,,122118.31,,,,,,0.0,,,,,,,,
118403003.0,Hanover Area SD,Luzerne,1546941.24,,92577.1,1454364.14,50090.6,42486.5,,,,,1368359.14,,86005.0,,,,,,0.0,,,,,,,,
118403302.0,Hazleton Area SD,Luzerne,14302506.6,4469210.0,0.0,9833296.6,,,,,,,8399265.15,,1434031.45,,,,,,0.0,,,,,,,,
118403903.0,Lake-Lehman SD,Luzerne,2180478.58,,63202.39,2117276.19,39571.5,,23250.89,,380.0,,1898831.79,,218444.4,,,,,,0.0,,,,,,,,
118406003.0,Northwest Area SD,Luzerne,1015886.8599999999,,42057.7,973829.1599999999,17926.8,24130.9,,,,,904079.07,,69750.09,,,,,,0.0,,,,,,,,
118406602.0,Pittston Area SD,Luzerne,3367631.76,,77259.01,3290372.75,,,77259.01,,,,2960139.32,,330233.43,,,,,,0.0,,,,,,,,
118408852.0,Wilkes-Barre Area SD,Luzerne,8324551.16,,285955.92,8038595.24,79737.12,,206218.8,,,,4972208.65,,642513.87,,1134697.64,,1289175.08,,0.0,,,,,,,,
118409203.0,Wyoming Area SD,Luzerne,2326428.1399999997,,88713.51,2237714.63,63797.71,,24915.8,,,,2042374.91,,195339.72,,,,,,0.0,,,,,,,,
118409302.0,Wyoming Valley West SD,Luzerne,6001362.19,,132676.91,5868685.28,64163.49,,68513.42,,,,4073550.31,,471298.09,,890831.09,433005.79,,,0.0,,,,,,,,
117412003.0,East Lycoming SD,Lycoming,2575530.8299999996,,0.0,2575530.8299999996,,,,,,,2444849.05,,130681.78,,,,,,0.0,,,,,,,,
117414003.0,Jersey Shore Area SD,Lycoming,4044204.66,,0.0,4044204.66,,,,,,,3843897.56,,200307.1,,,,,,0.0,,,,,,,,
117414203.0,Loyalsock Township SD,Lycoming,4262662.36,,32869.09,4229793.2700000005,,,32869.09,,,,3158931.0,,689935.39,,380926.88,,,,0.0,,,,,,,,
117415004.0,Montgomery Area SD,Lycoming,1558138.5000000002,,12567.36,1545571.1400000001,,,8942.36,,3625.0,,1438982.09,,106589.05,,,,,,0.0,,,,,,,,
117415103.0,Montoursville Area SD,Lycoming,3777564.0,,0.0,3777564.0,,,,,,,3497019.0,,280545.0,,,,,,0.0,,,,,,,,
117415303.0,Muncy SD,Lycoming,2071016.91,,37373.75,2033643.16,,,37373.75,,,,1822089.67,,211553.49,,,,,,0.0,,,,,,,,
117416103.0,South Williamsport Area SD,Lycoming,2223077.71,,0.0,2223077.71,,,,,,,2064669.57,,158408.14,,,,,,0.0,,,,,,,,
117417202.0,Williamsport Area SD,Lycoming,10181953.2,7315373.08,0.0,2866580.12,,,,,,,2438457.69,,428122.43,,,,,,0.0,,,,,,,,
109420803.0,Bradford Area SD,McKean,1674517.74,,0.0,1674517.74,,,,,,,1560754.05,,113763.69,,,,,,0.0,,,,,,,,
109422303.0,Kane Area SD,McKean,1006798.98,262633.23,18143.3,726022.45,18143.3,,,,,,671391.75,21483.5,33147.2,,,,,,0.0,,,,,,,,
109426003.0,Otto-Eldred SD,McKean,320681.69999999995,,0.0,320681.69999999995,,,,,,,295406.29,,25275.41,,,,,,0.0,,,,,,,,
109426303.0,Port Allegany SD,McKean,515859.55000000005,,11413.9,504445.65,11413.9,,,,,,445545.09,,58900.56,,,,,,0.0,,,,,,,,
109427503.0,Smethport Area SD,McKean,558529.18,,13080.3,545448.88,13080.3,,,,,,480902.11,,64546.77,,,,,,0.0,,,,,,,,
104431304.0,Commodore Perry SD,Mercer,400177.33999999997,,22609.29,377568.05,12128.8,,10480.49,,,,377568.05,,,,,,,,0.0,,,,,,,,
104432503.0,Farrell Area SD,Mercer,286532.0,,17422.0,269110.0,2509.0,2987.0,11926.0,,,,269110.0,,,,,,,,0.0,,,,,,,,
104432803.0,Greenville Area SD,Mercer,1034330.77,,46045.8,988284.97,19001.0,27044.8,,,,,907668.03,,80616.94,,,,,,0.0,,,,,,,,
104432903.0,Grove City Area SD,Mercer,1998557.08,,104254.01000000001,1894303.07,45146.4,,59107.61,,,,1664262.31,,230040.76,,,,,,0.0,,,,,,,,
104433303.0,Hermitage SD,Mercer,2077311.75,,100944.42,1976367.33,42916.02,,58028.4,,,,1670939.76,,305427.57,,,,,,0.0,,,,,,,,
104433604.0,Jamestown Area SD,Mercer,346341.27,,10737.9,335603.37,10737.9,,,,,,299133.0,,36470.37,,,,,,0.0,,,,,,,,
104433903.0,Lakeview SD,Mercer,881030.91,,25612.64,855418.27,22506.9,3105.74,,,,,760170.66,,95247.61,,,,,,0.0,,,,,,,,
104435003.0,Mercer Area SD,Mercer,1076494.53,,46980.29,1029514.24,25053.4,,21926.89,,,,899826.81,,129687.43,,,,,,0.0,,,,,,,,
104435303.0,Reynolds SD,Mercer,850815.32,,41836.729999999996,808978.59,25029.2,,16807.53,,,,729991.75,,78986.84,,,,,,0.0,,,,,,,,
104435603.0,Sharon City SD,Mercer,949876.1699999999,,62530.97,887345.2,36497.04,,26033.93,,,,805231.59,,82113.61,,,,,,0.0,,,,,,,,
104435703.0,Sharpsville Area SD,Mercer,841002.79,,44211.8,796790.99,19182.1,25029.7,,,,,721796.53,,74994.46,,,,,,0.0,,,,,,,,
104437503.0,West Middlesex Area SD,Mercer,703451.74,,34419.95,669031.79,17661.1,,16758.85,,,,669031.79,,,,,,,,0.0,,,,,,,,
111444602.0,Mifflin County SD,Mifflin,6669287.61,,198583.05,6470704.5600000005,104522.64,,94060.41,,,,6040869.2,,429835.36,,,,,,0.0,,,,,,,,
120452003.0,East Stroudsburg Area SD,Monroe,4772421.89,,78410.72,4694011.17,,,78410.72,,,,3640510.14,,1053501.03,,,,,,0.0,,,,,,,,
120455203.0,Pleasant Valley SD,Monroe,3491626.86,,0.0,3491626.86,,,,,,,2986296.88,,505329.98,,,,,,0.0,,,,,,,,
120455403.0,Pocono Mountain SD,Monroe,7022910.9,,0.0,7022910.9,,,,,,,5538633.96,,1484276.94,,,,,,0.0,,,,,,,,
120456003.0,Stroudsburg Area SD,Monroe,3852168.53,,70896.14,3781272.3899999997,,,70896.14,,,,3265011.88,,516260.51,,,,,,0.0,,,,,,,,
123460302.0,Abington SD,Montgomery,8122233.21,,0.0,8122233.21,,,,,,,6919929.01,,1202304.2,,,,,,0.0,,,,,,,,
123460504.0,Bryn Athyn SD,Montgomery,173012.0,,0.0,173012.0,,,,,,,173012.0,,,,,,,,0.0,,,,,,,,
123461302.0,Cheltenham SD,Montgomery,4707289.89,,57986.87,4649303.02,,,57986.87,,,,3371336.73,,910734.83,,,,367231.46,,0.0,,,,,,,,
123461602.0,Colonial SD,Montgomery,10761179.299999999,,0.0,10761179.299999999,,,,,,,8494590.77,,2216189.93,50398.6,,,,,0.0,,,,,,,,
123463603.0,Hatboro-Horsham SD,Montgomery,8222347.84,,0.0,8222347.84,,,,,,,5856782.33,,2365565.51,,,,,,0.0,,,,,,,,
123463803.0,Jenkintown SD,Montgomery,1376591.0,,35938.0,1340653.0,,,35938.0,,,,1131007.0,,115722.0,,,,93924.0,,0.0,,,,,,,,
123464502.0,Lower Merion SD,Montgomery,4464144.46,,217081.74,4247062.72,,,217081.74,,,,,,4247062.72,,,,,,0.0,,,,,,,,
123464603.0,Lower Moreland Township SD,Montgomery,2241123.9,,0.0,2241123.9,,,,,,,1872255.3,,368868.6,,,,,,0.0,,,,,,,,
123465303.0,Methacton SD,Montgomery,7996155.38,,191128.93,7805026.45,88795.13,102333.8,,,,,6801620.13,,948499.86,54906.46,,,,,0.0,,,,,,,,
123465602.0,Norristown Area SD,Montgomery,8331865.03,,67470.25,8264394.78,67470.25,,,,,,6793680.25,,1470714.53,,,,,,0.0,,,,,,,,
123465702.0,North Penn SD,Montgomery,19424136.7,,0.0,19424136.7,,,,,,,16260064.57,,3164072.13,,,,,,0.0,,,,,,,,
123466103.0,Perkiomen Valley SD,Montgomery,12946246.7,,0.0,12946246.7,,,,,,,12055524.04,,890722.66,,,,,,0.0,,,,,,,,
123466303.0,Pottsgrove SD,Montgomery,3860146.0,,72306.0,3787840.0,44488.0,,27818.0,,,,2900226.0,,445302.0,,,,442312.0,,0.0,,,,,,,,
123466403.0,Pottstown SD,Montgomery,2647976.91,,74579.73999999999,2573397.17,30936.57,,43643.17,,,,2119830.48,120863.42,332703.27,,,,,,0.0,,,,,,,,
123467103.0,Souderton Area SD,Montgomery,9424664.47,,138729.15,9285935.32,138729.15,,,,,,7552642.04,,1733293.28,,,,,,0.0,,,,,,,,
123467203.0,Springfield Township SD,Montgomery,3900309.96,,0.0,3900309.96,,,,,,,3057324.33,,842985.63,,,,,,0.0,,,,,,,,
123467303.0,Spring-Ford Area SD,Montgomery,11828108.509999998,,255746.44999999998,11572362.059999999,101370.9,,154375.55,,,,9822594.29,,1749767.77,,,,,,0.0,,,,,,,,
123468303.0,Upper Dublin SD,Montgomery,6669294.0,,0.0,6669294.0,,,,,,,5282648.64,,1386645.36,,,,,,0.0,,,,,,,,
123468402.0,Upper Merion Area SD,Montgomery,3491262.8699999996,,240788.67,3250474.1999999997,,,240788.67,,,,,,3126309.03,124165.17,,,,,0.0,,,,,,,,
123468503.0,Upper Moreland Township SD,Montgomery,3400971.66,,0.0,3400971.66,,,,,,,2992415.49,,408556.17,,,,,,0.0,,,,,,,,
123468603.0,Upper Perkiomen SD,Montgomery,3673687.12,,64516.0,3609171.12,64516.0,,,,,,3103448.41,,505722.71,,,,,,0.0,,,,,,,,
123469303.0,Wissahickon SD,Montgomery,10469200.61,,0.0,10469200.61,,,,,,,8389775.59,,2079425.02,,,,,,0.0,,,,,,,,
116471803.0,Danville Area SD,Montour,6768100.23,,0.0,6768100.23,,,,,,,6470584.21,,297516.02,,,,,,0.0,,,,,,,,
120480803.0,Bangor Area SD,Northampton,3826364.0,,15142.73,3811221.27,,,15142.73,,,,3467889.69,,343331.58,,,,,,0.0,,,,,,,,
120481002.0,Bethlehem Area SD,Northampton,21147478.849999998,,571655.22,20575823.63,243996.99,,327658.23,,,,13563405.0,,3203902.7,,,,3808515.93,,0.0,,,,,,,,
120483302.0,Easton Area SD,Northampton,8730363.96,,0.0,8730363.96,,,,,,,7114911.25,,1615452.71,,,,,,0.0,,,,,,,,
120484803.0,Nazareth Area SD,Northampton,7467524.449999999,,0.0,7467524.449999999,,,,,,,6457449.93,,1010074.52,,,,,,0.0,,,,,,,,
120484903.0,Northampton Area SD,Northampton,8448954.5,,127561.6,8321392.899999999,127561.6,,,,,,7570965.47,,750427.43,,,,,,0.0,,,,,,,,
120485603.0,Pen Argyl Area SD,Northampton,2575162.9499999997,,21733.05,2553429.9,21733.05,,,,,,2356130.23,,197299.67,,,,,,0.0,,,,,,,,
120486003.0,Saucon Valley SD,Northampton,3709483.5799999996,,63935.76,3645547.82,44911.54,,19024.22,,,,3117091.5,,528456.32,,,,,,0.0,,,,,,,,
120488603.0,Wilson Area SD,Northampton,2545440.02,,21671.17,2523768.85,,,21671.17,,,,1899441.07,,273013.41,,,,351314.37,,0.0,,,,,,,,
116493503.0,Line Mountain SD,Northumberland,1780712.13,,23211.4,1757500.73,23211.4,,,,,,847036.03,836985.2,73479.5,,,,,,0.0,,,,,,,,
116495003.0,Milton Area SD,Northumberland,4045521.9,,46698.79,3998823.11,46698.79,,,,,,3803670.4,,195152.71,,,,,,0.0,,,,,,,,
116495103.0,Mount Carmel Area SD,Northumberland,1247966.85,,285801.28,962165.57,24150.28,,261651.0,,,,897966.0,18976.22,45223.35,,,,,,0.0,,,,,,,,
