AUN,School District,County,"Total Act 1, 511 and First Class SD Taxes (6130, 6140, 6150, 6160)","Act 1 Earned Income
6131","Total Act 511 Flat
6140","Total Act 511 Proportional
6150","Per Capita
6141","Occupation
Flat 6142","Local Services / Occupational Privilege
6143","Business Privilege Flat
6145","Mechanical Device Flat
6146","Other Flat Rate Assessments
6149","Act 511 Earned Income
6151","Occupation Millage
6152","Real Estate Transfer
6153","Amusement
6154","Business Privilege Proportional
6155","Mechanical Device Percentage
6156","Mercantile
6157","Other Proportional Assessments
6159","Total Non-Real Estate First Class SD Only
6160","1st Class Earned Income
6161","Liquor Sales
6162","Cigarette Tax
6163","Sales and
Use Tax
6164","Business Use & Occupancy
6166","Non-Business Income
6167","Real Estate Transfer
6168","Current Mercantile
6169"
115228003.0,Steelton-Highspire SD,Dauphin,927199.0,,227737.0,699462.0,9049.0,218688.0,0.0,0.0,0.0,0.0,655833.0,0.0,43629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115228303.0,Susquehanna Township SD,Dauphin,6424780.54,,144409.83,6280370.71,58268.0,0.0,86141.83,0.0,0.0,0.0,3372061.91,1945227.3,963081.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115229003.0,Upper Dauphin Area SD,Dauphin,1705203.4100000001,,25894.6,1679308.81,25894.6,0.0,0.0,0.0,0.0,0.0,840091.93,767735.0,71481.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125231232.0,Chester-Upland SD,Delaware,405347.23,,,405347.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405347.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125231303.0,Chichester SD,Delaware,457281.25,,,457281.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457281.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125234103.0,Garnet Valley SD,Delaware,1069564.94,,,1069564.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069564.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125234502.0,Haverford Township SD,Delaware,1310830.27,,,1310830.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310830.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125235103.0,Interboro SD,Delaware,871786.32,,,871786.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326334.41,0.0,0.0,0.0,0.0,545451.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125235502.0,Marple Newtown SD,Delaware,1591653.95,,,1591653.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591653.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125236903.0,Penn-Delco SD,Delaware,3317328.15,,,3317328.15,0.0,0.0,0.0,0.0,0.0,0.0,2868299.4,0.0,449028.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125237603.0,Radnor Township SD,Delaware,1882964.69,,71387.73,1811576.96,0.0,0.0,71387.73,0.0,0.0,0.0,0.0,0.0,1811576.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125237702.0,Ridley SD,Delaware,406153.43,,,406153.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406153.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125237903.0,Rose Tree Media SD,Delaware,1226491.92,,251656.79,974835.13,81039.35,0.0,170617.44,0.0,0.0,0.0,0.0,0.0,974835.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125238402.0,Southeast Delco SD,Delaware,397125.15,,,397125.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397125.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125238502.0,Springfield SD,Delaware,1631157.17,,,1631157.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698056.53,0.0,0.0,0.0,933100.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125239452.0,Upper Darby SD,Delaware,1375531.17,,,1375531.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375531.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125239603.0,Wallingford-Swarthmore SD,Delaware,689629.6,,51991.7,637637.9,51991.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637637.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125239652.0,William Penn SD,Delaware,317550.48,,,317550.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317550.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109243503.0,Johnsonburg Area SD,Elk,640906.22,,14020.0,626886.22,14020.0,0.0,0.0,0.0,0.0,0.0,404874.18,188986.66,20643.38,0.0,0.0,0.0,0.0,12382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109246003.0,Ridgway Area SD,Elk,990528.7999999999,,32034.72,958494.08,18444.81,0.0,13589.91,0.0,0.0,0.0,657237.29,242665.78,58591.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109248003.0,Saint Marys Area SD,Elk,3396288.37,,86055.62,3310232.75,29587.2,0.0,56468.42,0.0,0.0,0.0,2031505.48,1139038.72,139688.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105251453.0,Corry Area SD,Erie,1152296.75,,27953.75,1124343.0,27953.75,0.0,0.0,0.0,0.0,0.0,1039544.86,0.0,84798.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105252602.0,Erie City SD,Erie,7650488.39,,246634.97,7403853.42,0.0,0.0,246634.97,0.0,0.0,0.0,6707527.44,0.0,696325.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105253303.0,Fairview SD,Erie,2016071.0,,21445.0,1994626.0,0.0,0.0,21445.0,0.0,0.0,0.0,1727484.0,0.0,267142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105253553.0,Fort LeBoeuf SD,Erie,1762186.49,,125248.77,1636937.72,29495.88,0.0,95752.89,0.0,0.0,0.0,1445837.26,0.0,191100.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105253903.0,General McLane SD,Erie,1821958.59,,30051.34,1791907.25,0.0,0.0,30051.34,0.0,0.0,0.0,1629292.06,0.0,162615.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105254053.0,Girard SD,Erie,1178092.1800000002,,90125.08,1087967.1,27552.0,45513.32,17059.76,0.0,0.0,0.0,1002749.5,0.0,85217.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105254353.0,Harbor Creek SD,Erie,1992268.82,,28498.59,1963770.23,0.0,0.0,28498.59,0.0,0.0,0.0,1744423.62,0.0,219346.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105256553.0,Iroquois SD,Erie,646369.0800000001,,64663.9,581705.18,32782.9,0.0,31881.0,0.0,0.0,0.0,581705.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105257602.0,Millcreek Township SD,Erie,8192136.84,,132619.83,8059517.01,0.0,0.0,128257.33,0.0,4362.5,0.0,7138329.03,0.0,921187.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105258303.0,North East SD,Erie,1184902.02,,,1184902.02,0.0,0.0,0.0,0.0,0.0,0.0,1048555.22,0.0,136346.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105258503.0,Northwestern  SD,Erie,891288.89,,38907.6,852381.29,38907.6,0.0,0.0,0.0,0.0,0.0,788210.15,0.0,64171.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105259103.0,Union City Area SD,Erie,535374.6,,14389.35,520985.25,14389.35,0.0,0.0,0.0,0.0,0.0,485750.74,0.0,35234.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105259703.0,Wattsburg Area SD,Erie,1250213.0,,44538.0,1205675.0,28272.0,0.0,16266.0,0.0,0.0,0.0,1122977.0,0.0,82698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101260303.0,Albert Gallatin Area SD,Fayette,2243307.1999999997,,66830.92,2176476.28,31464.0,0.0,35366.92,0.0,0.0,0.0,2005087.5,0.0,171388.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101260803.0,Brownsville Area SD,Fayette,1018146.45,,40321.12,977825.33,21405.45,0.0,18915.67,0.0,0.0,0.0,920679.12,0.0,57146.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101261302.0,Connellsville Area SD,Fayette,3146109.24,,,3146109.24,0.0,0.0,0.0,0.0,0.0,0.0,2949547.88,0.0,196561.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101262903.0,Frazier SD,Fayette,892700.3500000001,,21783.93,870916.42,17894.85,0.0,3889.08,0.0,0.0,0.0,812592.29,0.0,58324.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101264003.0,Laurel Highlands SD,Fayette,3120890.0,,124081.32,2996808.68,16796.15,0.0,90575.75,0.0,16709.42,0.0,2148690.47,0.0,282522.71,0.0,0.0,0.0,565595.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101268003.0,Uniontown Area SD,Fayette,2051486.65,,97279.98,1954206.67,44611.82,0.0,52668.16,0.0,0.0,0.0,1405611.04,0.0,159455.19,18275.91,0.0,0.0,370864.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106272003.0,Forest Area SD,Forest,566372.87,,11986.13,554386.74,0.0,0.0,11986.13,0.0,0.0,0.0,417866.17,0.0,136520.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112281302.0,Chambersburg Area SD,Franklin,17766608.0,9398399.0,353445.0,8014764.0,0.0,0.0,353445.0,0.0,0.0,0.0,6713143.0,0.0,1301621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112282004.0,Fannett-Metal SD,Franklin,417475.74,,12248.7,405227.04,12248.7,0.0,0.0,0.0,0.0,0.0,364285.02,0.0,40942.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112283003.0,Greencastle-Antrim SD,Franklin,2619598.18,,52895.02,2566703.16,0.0,0.0,52895.02,0.0,0.0,0.0,2253647.57,0.0,313055.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112286003.0,Tuscarora SD,Franklin,2049697.23,,,2049697.23,0.0,0.0,0.0,0.0,0.0,0.0,1836460.55,0.0,213236.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112289003.0,Waynesboro Area SD,Franklin,3644095.83,,393863.15,3250232.68,73953.6,279822.3,40087.25,0.0,0.0,0.0,2902116.06,0.0,348116.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111291304.0,Central Fulton SD,Fulton,575238.0,,27018.0,548220.0,13225.0,13793.0,0.0,0.0,0.0,0.0,499965.0,0.0,48255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111292304.0,Forbes Road SD,Fulton,261146.99000000002,,13472.1,247674.89,6524.9,6947.2,0.0,0.0,0.0,0.0,227697.8,0.0,19977.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111297504.0,Southern Fulton SD,Fulton,462349.51,,10013.2,452336.31,10013.2,0.0,0.0,0.0,0.0,0.0,404197.55,0.0,48138.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101301303.0,Carmichaels Area SD,Greene,736618.4199999999,,17112.08,719506.34,0.0,0.0,17112.08,0.0,0.0,0.0,670390.92,0.0,49115.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101301403.0,Central Greene SD,Greene,1692801.25,,,1692801.25,0.0,0.0,0.0,0.0,0.0,0.0,1456996.1,0.0,235805.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101303503.0,Jefferson-Morgan SD,Greene,653342.03,,14523.36,638818.67,11800.06,2723.3,0.0,0.0,0.0,0.0,552194.55,0.0,86624.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101306503.0,Southeastern Greene SD,Greene,435110.48,,8932.97,426177.51,0.0,0.0,8932.97,0.0,0.0,0.0,363554.5,0.0,49132.76,13490.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101308503.0,West Greene SD,Greene,721898.13,,,721898.13,0.0,0.0,0.0,0.0,0.0,0.0,432873.53,0.0,289024.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111312503.0,Huntingdon Area SD,Huntingdon,2968114.02,1262438.54,97442.93,1608232.55,43147.18,0.0,54295.75,0.0,0.0,0.0,1265244.55,0.0,342988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111312804.0,Juniata Valley SD,Huntingdon,1061849.9,579404.9,13443.74,469001.26,13443.74,0.0,0.0,0.0,0.0,0.0,441387.41,0.0,27613.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111316003.0,Mount Union Area SD,Huntingdon,772927.19,,20110.85,752816.34,20110.85,0.0,0.0,0.0,0.0,0.0,694821.53,0.0,57994.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111317503.0,Southern Huntingdon County SD,Huntingdon,701881.71,,15507.85,686373.86,15507.85,0.0,0.0,0.0,0.0,0.0,590079.63,0.0,96294.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128321103.0,Blairsville-Saltsburg SD,Indiana,2045203.95,,49684.31,1995519.64,30261.0,0.0,19423.31,0.0,0.0,0.0,1792119.24,0.0,203400.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128323303.0,Homer-Center SD,Indiana,1073979.77,,11465.53,1062514.24,0.0,0.0,11465.53,0.0,0.0,0.0,1013318.66,0.0,49195.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128323703.0,Indiana Area SD,Indiana,4171129.44,,,4171129.44,0.0,0.0,0.0,0.0,0.0,0.0,3898657.19,0.0,272472.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128325203.0,Marion Center Area SD,Indiana,1587496.0,,,1587496.0,0.0,0.0,0.0,0.0,0.0,0.0,1520206.64,0.0,67289.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128326303.0,Penns Manor Area SD,Indiana,834062.4800000001,,15218.8,818843.68,15218.8,0.0,0.0,0.0,0.0,0.0,785725.82,0.0,33117.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128327303.0,Purchase Line SD,Indiana,780501.84,,24030.15,756471.69,16670.15,0.0,7360.0,0.0,0.0,0.0,719911.52,0.0,36560.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128328003.0,United SD,Indiana,1280442.8,,25700.26,1254742.54,20527.7,115.0,5057.56,0.0,0.0,0.0,1164636.71,0.0,90105.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106330703.0,Brockway Area SD,Jefferson,899424.09,,29488.21,869935.88,17580.1,0.0,11908.11,0.0,0.0,0.0,704808.04,110054.8,55073.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106330803.0,Brookville Area SD,Jefferson,1278410.58,,33564.81,1244845.77,0.0,0.0,33564.81,0.0,0.0,0.0,1078002.05,0.0,166843.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106338003.0,Punxsutawney Area SD,Jefferson,2268941.03,,42862.5,2226078.53,42862.5,0.0,0.0,0.0,0.0,0.0,1797454.26,269462.68,159161.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111343603.0,Juniata County SD,Juniata,2514911.9899999998,,201246.48,2313665.51,67105.83,134140.65,0.0,0.0,0.0,0.0,2087073.26,0.0,224588.6,2003.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119350303.0,Abington Heights SD,Lackawanna,4266746.71,,48370.64,4218376.07,0.0,0.0,48370.64,0.0,0.0,0.0,3741426.22,0.0,476949.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119351303.0,Carbondale Area SD,Lackawanna,879656.21,,3928.0,875728.21,0.0,3928.0,0.0,0.0,0.0,0.0,801304.74,0.0,74423.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119352203.0,Dunmore SD,Lackawanna,1645050.71,,34900.0,1610150.71,0.0,34900.0,0.0,0.0,0.0,0.0,1491789.84,0.0,118360.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119354603.0,Lakeland SD,Lackawanna,1392715.47,,7896.47,1384819.0,0.0,0.0,7896.47,0.0,0.0,0.0,1288928.9,0.0,95890.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119355503.0,Mid Valley SD,Lackawanna,1857489.8599999999,,52309.91,1805179.95,0.0,0.0,52309.91,0.0,0.0,0.0,1509482.1,0.0,295697.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119356503.0,North Pocono SD,Lackawanna,2568082.19,,,2568082.19,0.0,0.0,0.0,0.0,0.0,0.0,2295218.48,0.0,272863.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119356603.0,Old Forge SD,Lackawanna,934253.16,,11135.03,923118.13,0.0,0.0,11135.03,0.0,0.0,0.0,873534.52,0.0,49583.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119357003.0,Riverside SD,Lackawanna,1696161.23,,58112.24,1638048.99,0.0,0.0,58112.24,0.0,0.0,0.0,1225806.17,0.0,369828.61,0.0,0.0,0.0,0.0,42414.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119357402.0,Scranton SD,Lackawanna,16828991.830000002,,189419.42,16639572.41,0.0,189419.42,0.0,0.0,0.0,0.0,9952916.38,0.0,518813.4,0.0,5119309.38,0.0,1048533.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119358403.0,Valley View SD,Lackawanna,2182920.0,,34476.0,2148444.0,0.0,34476.0,0.0,0.0,0.0,0.0,1847697.0,0.0,300747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113361303.0,Cocalico SD,Lancaster,3276180.81,,,3276180.81,0.0,0.0,0.0,0.0,0.0,0.0,2908874.22,0.0,367306.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113361503.0,Columbia Borough SD,Lancaster,881275.41,,53882.13,827393.28,38918.8,0.0,14963.33,0.0,0.0,0.0,827393.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113361703.0,Conestoga Valley SD,Lancaster,5383022.5200000005,,351780.87,5031241.65,98046.65,0.0,253734.22,0.0,0.0,0.0,3981589.79,0.0,700784.86,348867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113362203.0,Donegal SD,Lancaster,3234255.42,,88510.05,3145745.37,58607.07,0.0,29902.98,0.0,0.0,0.0,2630914.16,0.0,514831.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113362303.0,Eastern Lancaster County SD,Lancaster,4219408.01,,263182.25,3956225.76,97680.64,0.0,165501.61,0.0,0.0,0.0,3454245.54,0.0,501980.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113362403.0,Elizabethtown Area SD,Lancaster,4105991.36,,,4105991.36,0.0,0.0,0.0,0.0,0.0,0.0,3647871.26,0.0,458120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113362603.0,Ephrata Area SD,Lancaster,4419708.76,,98202.47,4321506.29,98202.47,0.0,0.0,0.0,0.0,0.0,3733754.85,0.0,587751.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113363103.0,Hempfield  SD,Lancaster,8001668.26,,,8001668.26,0.0,0.0,0.0,0.0,0.0,0.0,6865993.3,0.0,1135674.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113363603.0,Lampeter-Strasburg SD,Lancaster,3248445.94,,,3248445.94,0.0,0.0,0.0,0.0,0.0,0.0,2787895.31,0.0,460550.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113364002.0,Lancaster SD,Lancaster,7778660.0,,202475.0,7576185.0,0.0,0.0,202475.0,0.0,0.0,0.0,6455981.0,0.0,1120204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113364403.0,Manheim Central SD,Lancaster,3777110.36,,,3777110.36,0.0,0.0,0.0,0.0,0.0,0.0,3205137.26,0.0,571973.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113364503.0,Manheim Township SD,Lancaster,8146591.81,,300682.84,7845908.97,0.0,0.0,300682.84,0.0,0.0,0.0,6440486.71,0.0,1405422.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113365203.0,Penn Manor SD,Lancaster,5422268.0,,,5422268.0,0.0,0.0,0.0,0.0,0.0,0.0,4749233.0,0.0,673035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113365303.0,Pequea Valley SD,Lancaster,2447366.3,,,2447366.3,0.0,0.0,0.0,0.0,0.0,0.0,2161924.8,0.0,285441.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113367003.0,Solanco SD,Lancaster,7490791.88,,,7490791.88,0.0,0.0,0.0,0.0,0.0,0.0,7046944.61,0.0,443847.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113369003.0,Warwick SD,Lancaster,5785648.0,,,5785648.0,0.0,0.0,0.0,0.0,0.0,0.0,5076150.0,0.0,709498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104372003.0,Ellwood City Area SD,Lawrence,1438272.6300000001,,16997.37,1421275.26,0.0,0.0,16997.37,0.0,0.0,0.0,1327345.62,0.0,93929.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104374003.0,Laurel SD,Lawrence,902281.13,,46672.9,855608.23,46672.9,0.0,0.0,0.0,0.0,0.0,812336.47,0.0,43271.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104375003.0,Mohawk Area SD,Lawrence,1042449.4099999999,,26483.2,1015966.21,26483.2,0.0,0.0,0.0,0.0,0.0,936625.63,0.0,79340.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104375203.0,Neshannock Township SD,Lawrence,1531556.95,,121833.03,1409723.92,46029.99,0.0,75803.04,0.0,0.0,0.0,1257744.91,0.0,151979.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104375302.0,New Castle Area SD,Lawrence,1516295.24,,83302.72,1432992.52,83302.72,0.0,0.0,0.0,0.0,0.0,1292499.7,0.0,140492.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104376203.0,Shenango Area SD,Lawrence,964261.73,,46190.13,918071.6,20445.62,0.0,25744.51,0.0,0.0,0.0,835692.28,0.0,82379.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104377003.0,Union Area SD,Lawrence,485594.0,,21834.0,463760.0,11942.0,0.0,9892.0,0.0,0.0,0.0,421425.0,0.0,42335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
