Year,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2018,MCCONNELLSBURG HS,Biology,Historically Underperforming,11,23,17.4,52.2,21.7,8.7
2018,MCCONNELLSBURG HS,Literature,All Students,11,53,5.7,83,7.5,3.8
2018,MCCONNELLSBURG HS,Literature,Historically Underperforming,11,23,4.3,73.9,13,8.7
2018,FORBES ROAD JSHS,Algebra I,All Students,11,32,9.4,75,12.5,3.1
2018,FORBES ROAD JSHS,Biology,All Students,11,33,9.1,60.6,30.3,0
2018,FORBES ROAD JSHS,Biology,Historically Underperforming,11,11,9.1,45.5,45.5,0
2018,FORBES ROAD JSHS,Literature,All Students,11,33,0,87.9,12.1,0
2018,FORBES ROAD JSHS,Literature,Historically Underperforming,11,11,0,72.7,27.3,0
2018,SOUTHERN FULTON JSHS,Algebra I,All Students,11,45,26.7,64.4,6.7,2.2
2018,SOUTHERN FULTON JSHS,Algebra I,Historically Underperforming,11,17,23.5,64.7,5.9,5.9
2018,SOUTHERN FULTON JSHS,Biology,All Students,11,45,24.4,60,8.9,6.7
2018,SOUTHERN FULTON JSHS,Biology,Historically Underperforming,11,17,23.5,47.1,17.6,11.8
2018,SOUTHERN FULTON JSHS,Literature,All Students,11,45,4.4,84.4,8.9,2.2
2018,SOUTHERN FULTON JSHS,Literature,Historically Underperforming,11,17,5.9,76.5,11.8,5.9
2018,CARMICHAELS AREA JSH,Algebra I,All Students,11,62,6.5,45.2,30.6,17.7
2018,CARMICHAELS AREA JSH,Algebra I,Historically Underperforming,11,29,0,27.6,41.4,31
2018,CARMICHAELS AREA JSH,Biology,All Students,11,64,12.5,37.5,18.8,31.3
2018,CARMICHAELS AREA JSH,Biology,Historically Underperforming,11,31,0,29,25.8,45.2
2018,CARMICHAELS AREA JSH,Literature,All Students,11,65,3.1,53.8,23.1,20
2018,CARMICHAELS AREA JSH,Literature,Historically Underperforming,11,32,0,37.5,31.3,31.3
2018,WAYNESBURG CENTRAL HS,Algebra I,All Students,11,122,22.1,41.8,29.5,6.6
2018,WAYNESBURG CENTRAL HS,Algebra I,Historically Underperforming,11,50,6,32,50,12
2018,WAYNESBURG CENTRAL HS,Biology,All Students,11,122,18.9,40.2,30.3,10.7
2018,WAYNESBURG CENTRAL HS,Biology,Historically Underperforming,11,50,12,26,42,20
2018,WAYNESBURG CENTRAL HS,Literature,All Students,11,122,2.5,63.1,23.8,10.7
2018,WAYNESBURG CENTRAL HS,Literature,Historically Underperforming,11,50,2,50,28,20
2018,JEFFERSON-MORGAN JSH,Algebra I,All Students,11,47,17,29.8,44.7,8.5
2018,JEFFERSON-MORGAN JSH,Algebra I,Historically Underperforming,11,25,12,24,52,12
2018,JEFFERSON-MORGAN JSH,Biology,All Students,11,46,13,26.1,37,23.9
2018,JEFFERSON-MORGAN JSH,Biology,Historically Underperforming,11,24,16.7,16.7,29.2,37.5
2018,JEFFERSON-MORGAN JSH,Literature,All Students,11,44,2.3,52.3,34.1,11.4
2018,JEFFERSON-MORGAN JSH,Literature,Historically Underperforming,11,22,0,40.9,36.4,22.7
2018,MAPLETOWN JSHS,Algebra I,All Students,11,43,25.6,39.5,30.2,4.7
2018,MAPLETOWN JSHS,Algebra I,Historically Underperforming,11,23,17.4,26.1,47.8,8.7
2018,MAPLETOWN JSHS,Biology,All Students,11,43,23.3,51.2,16.3,9.3
2018,MAPLETOWN JSHS,Biology,Historically Underperforming,11,23,13,43.5,26.1,17.4
2018,MAPLETOWN JSHS,Literature,All Students,11,43,11.6,62.8,23.3,2.3
2018,MAPLETOWN JSHS,Literature,Historically Underperforming,11,23,4.3,56.5,34.8,4.3
2018,WEST GREENE HS,Algebra I,All Students,11,52,5.8,38.5,48.1,7.7
2018,WEST GREENE HS,Algebra I,Historically Underperforming,11,25,4,20,64,12
2018,WEST GREENE HS,Biology,All Students,11,52,9.6,40.4,34.6,15.4
2018,WEST GREENE HS,Biology,Historically Underperforming,11,25,0,36,40,24
2018,WEST GREENE HS,Literature,All Students,11,52,1.9,57.7,25,15.4
2018,WEST GREENE HS,Literature,Historically Underperforming,11,25,0,52,24,24
2018,HUNTINGDON AREA SHS,Algebra I,All Students,11,132,15.2,45.5,29.5,9.8
2018,HUNTINGDON AREA SHS,Algebra I,Historically Underperforming,11,63,3.2,42.9,39.7,14.3
2018,HUNTINGDON AREA SHS,Biology,All Students,11,133,16.5,48.1,21.8,13.5
2018,HUNTINGDON AREA SHS,Biology,Historically Underperforming,11,64,3.1,45.3,29.7,21.9
2018,HUNTINGDON AREA SHS,Literature,All Students,11,133,3,65.4,21.8,9.8
2018,HUNTINGDON AREA SHS,Literature,Historically Underperforming,11,64,0,53.1,29.7,17.2
2018,JUNIATA VALLEY JSHS,Algebra I,All Students,11,50,6,64,22,8
2018,JUNIATA VALLEY JSHS,Algebra I,Historically Underperforming,11,17,5.9,47.1,35.3,11.8
2018,JUNIATA VALLEY JSHS,Biology,All Students,11,50,14,60,24,2
2018,JUNIATA VALLEY JSHS,Biology,Historically Underperforming,11,17,0,52.9,47.1,0
2018,JUNIATA VALLEY JSHS,Literature,All Students,11,50,4,68,20,8
2018,JUNIATA VALLEY JSHS,Literature,Historically Underperforming,11,17,5.9,52.9,35.3,5.9
2018,MOUNT UNION AREA SHS,Algebra I,All Students,11,104,2.9,56.7,37.5,2.9
2018,MOUNT UNION AREA SHS,Algebra I,Historically Underperforming,11,51,0,49,47.1,3.9
2018,MOUNT UNION AREA SHS,Biology,All Students,11,104,8.7,51.9,28.8,10.6
2018,MOUNT UNION AREA SHS,Biology,Historically Underperforming,11,51,9.8,39.2,31.4,19.6
2018,MOUNT UNION AREA SHS,Literature,All Students,11,104,1,67.3,27.9,3.8
2018,MOUNT UNION AREA SHS,Literature,Historically Underperforming,11,51,2,54.9,37.3,5.9
2018,NEW DAY CHARTER SCHOOL,Algebra I,All Students,11,23,4.3,17.4,52.2,26.1
2018,NEW DAY CHARTER SCHOOL,Algebra I,Historically Underperforming,11,15,6.7,20,33.3,40
2018,NEW DAY CHARTER SCHOOL,Biology,All Students,11,25,0,24,32,44
2018,NEW DAY CHARTER SCHOOL,Biology,Historically Underperforming,11,17,0,23.5,41.2,35.3
2018,NEW DAY CHARTER SCHOOL,Literature,All Students,11,24,0,25,50,25
2018,NEW DAY CHARTER SCHOOL,Literature,Historically Underperforming,11,16,0,25,50,25
2018,SOUTHERN HUNTINGDON HS/MS,Algebra I,All Students,11,82,2.4,50,35.4,12.2
2018,SOUTHERN HUNTINGDON HS/MS,Algebra I,Historically Underperforming,11,43,0,34.9,46.5,18.6
2018,SOUTHERN HUNTINGDON HS/MS,Biology,All Students,11,80,15,41.3,30,13.8
2018,SOUTHERN HUNTINGDON HS/MS,Biology,Historically Underperforming,11,41,4.9,29.3,41.5,24.4
2018,SOUTHERN HUNTINGDON HS/MS,Literature,All Students,11,81,3.7,53.1,32.1,11.1
2018,SOUTHERN HUNTINGDON HS/MS,Literature,Historically Underperforming,11,42,0,33.3,50,16.7
2018,BLAIRSVILLE HIGH,Algebra I,All Students,11,70,25.7,44.3,28.6,1.4
2018,BLAIRSVILLE HIGH,Algebra I,Historically Underperforming,11,35,14.3,37.1,45.7,2.9
2018,BLAIRSVILLE HIGH,Biology,All Students,11,70,27.1,45.7,21.4,5.7
2018,BLAIRSVILLE HIGH,Biology,Historically Underperforming,11,35,22.9,37.1,28.6,11.4
2018,BLAIRSVILLE HIGH,Literature,All Students,11,68,7.4,57.4,26.5,8.8
2018,BLAIRSVILLE HIGH,Literature,Historically Underperforming,11,33,3,48.5,36.4,12.1
2018,SALTSBURG MIDDLE/HIGH,Algebra I,All Students,11,36,27.8,55.6,16.7,0
2018,SALTSBURG MIDDLE/HIGH,Algebra I,Historically Underperforming,11,19,31.6,36.8,31.6,0
2018,SALTSBURG MIDDLE/HIGH,Biology,All Students,11,36,11.1,61.1,22.2,5.6
2018,SALTSBURG MIDDLE/HIGH,Biology,Historically Underperforming,11,19,10.5,52.6,26.3,10.5
2018,SALTSBURG MIDDLE/HIGH,Literature,All Students,11,36,16.7,69.4,2.8,11.1
2018,SALTSBURG MIDDLE/HIGH,Literature,Historically Underperforming,11,19,15.8,63.2,0,21.1
2018,HOMER-CENTER JSHS,Algebra I,All Students,11,59,23.7,54.2,18.6,3.4
2018,HOMER-CENTER JSHS,Algebra I,Historically Underperforming,11,30,10,53.3,30,6.7
2018,HOMER-CENTER JSHS,Biology,All Students,11,59,20.3,50.8,25.4,3.4
2018,HOMER-CENTER JSHS,Biology,Historically Underperforming,11,30,6.7,53.3,33.3,6.7
2018,HOMER-CENTER JSHS,Literature,All Students,11,59,3.4,78,18.6,0
2018,HOMER-CENTER JSHS,Literature,Historically Underperforming,11,30,0,73.3,26.7,0
2018,INDIANA AREA SHS,Algebra I,All Students,11,185,34.1,48.6,15.7,1.6
2018,INDIANA AREA SHS,Algebra I,Historically Underperforming,11,62,25.8,38.7,30.6,4.8
2018,INDIANA AREA SHS,Biology,All Students,11,185,44.3,40.5,13,2.2
2018,INDIANA AREA SHS,Biology,Historically Underperforming,11,63,31.7,34.9,27,6.3
2018,INDIANA AREA SHS,Literature,All Students,11,187,18.7,63.1,14.4,3.7
2018,INDIANA AREA SHS,Literature,Historically Underperforming,11,63,9.5,47.6,31.7,11.1
2018,MARION CENTER AREA H,Algebra I,All Students,11,97,9.3,68,19.6,3.1
2018,MARION CENTER AREA H,Algebra I,Historically Underperforming,11,51,5.9,60.8,27.5,5.9
2018,MARION CENTER AREA H,Biology,All Students,11,98,29.6,50,17.3,3.1
2018,MARION CENTER AREA H,Biology,Historically Underperforming,11,52,21.2,46.2,26.9,5.8
2018,MARION CENTER AREA H,Literature,All Students,11,98,1,80.6,13.3,5.1
2018,MARION CENTER AREA H,Literature,Historically Underperforming,11,52,0,69.2,21.2,9.6
2018,PENNS MANOR AREA JSH,Algebra I,All Students,11,64,3.1,40.6,42.2,14.1
2018,PENNS MANOR AREA JSH,Algebra I,Historically Underperforming,11,38,0,34.2,44.7,21.1
2018,PENNS MANOR AREA JSH,Biology,All Students,11,63,4.8,47.6,39.7,7.9
2018,PENNS MANOR AREA JSH,Biology,Historically Underperforming,11,37,0,43.2,45.9,10.8
2018,PENNS MANOR AREA JSH,Literature,All Students,11,62,3.2,62.9,25.8,8.1
2018,PENNS MANOR AREA JSH,Literature,Historically Underperforming,11,36,5.6,55.6,27.8,11.1
2018,PURCHASE LINE JSHS,Algebra I,All Students,11,56,3.6,39.3,42.9,14.3
2018,PURCHASE LINE JSHS,Algebra I,Historically Underperforming,11,36,2.8,30.6,44.4,22.2
2018,PURCHASE LINE JSHS,Biology,All Students,11,56,14.3,44.6,30.4,10.7
2018,PURCHASE LINE JSHS,Biology,Historically Underperforming,11,36,5.6,47.2,33.3,13.9
2018,PURCHASE LINE JSHS,Literature,All Students,11,56,10.7,42.9,37.5,8.9
2018,PURCHASE LINE JSHS,Literature,Historically Underperforming,11,36,2.8,44.4,44.4,8.3
2018,UNITED JSHS,Algebra I,All Students,11,84,17.9,63.1,14.3,4.8
2018,UNITED JSHS,Algebra I,Historically Underperforming,11,42,23.8,47.6,19,9.5
2018,UNITED JSHS,Biology,All Students,11,84,22.6,54.8,16.7,6
2018,UNITED JSHS,Biology,Historically Underperforming,11,42,23.8,47.6,19,9.5
2018,UNITED JSHS,Literature,All Students,11,84,9.5,75,14.3,1.2
2018,UNITED JSHS,Literature,Historically Underperforming,11,42,9.5,66.7,21.4,2.4
2018,BROCKWAY JSHS,Algebra I,All Students,11,59,6.8,67.8,23.7,1.7
2018,BROCKWAY JSHS,Algebra I,Historically Underperforming,11,28,3.6,57.1,35.7,3.6
2018,BROCKWAY JSHS,Biology,All Students,11,59,25.4,49.2,20.3,5.1
2018,BROCKWAY JSHS,Biology,Historically Underperforming,11,28,14.3,53.6,21.4,10.7
2018,BROCKWAY JSHS,Literature,All Students,11,59,3.4,71.2,18.6,6.8
2018,BROCKWAY JSHS,Literature,Historically Underperforming,11,28,0,67.9,21.4,10.7
2018,BROOKVILLE JSHS,Algebra I,All Students,11,111,22.5,55,18.9,3.6
2018,BROOKVILLE JSHS,Algebra I,Historically Underperforming,11,45,17.8,42.2,31.1,8.9
2018,BROOKVILLE JSHS,Biology,All Students,11,110,11.8,59.1,21.8,7.3
2018,BROOKVILLE JSHS,Biology,Historically Underperforming,11,44,9.1,47.7,27.3,15.9
2018,BROOKVILLE JSHS,Literature,All Students,11,111,9,72.1,11.7,7.2
2018,BROOKVILLE JSHS,Literature,Historically Underperforming,11,45,6.7,57.8,17.8,17.8
2018,JEFFERSON CO-DUBOIS AVTS,Algebra I,All Students,11,73,2.7,27.4,56.2,13.7
2018,JEFFERSON CO-DUBOIS AVTS,Algebra I,Historically Underperforming,11,48,2.1,25,54.2,18.8
2018,JEFFERSON CO-DUBOIS AVTS,Biology,All Students,11,75,6.7,21.3,52,20
2018,JEFFERSON CO-DUBOIS AVTS,Biology,Historically Underperforming,11,49,8.2,14.3,53.1,24.5
2018,JEFFERSON CO-DUBOIS AVTS,Literature,All Students,11,75,0,50.7,36,13.3
2018,JEFFERSON CO-DUBOIS AVTS,Literature,Historically Underperforming,11,49,0,44.9,36.7,18.4
2018,PUNXSUTAWNEY AREA SH,Algebra I,All Students,11,146,16.4,54.1,25.3,4.1
2018,PUNXSUTAWNEY AREA SH,Algebra I,Historically Underperforming,11,68,11.8,51.5,32.4,4.4
2018,PUNXSUTAWNEY AREA SH,Biology,All Students,11,146,20.5,61.6,13.7,4.1
2018,PUNXSUTAWNEY AREA SH,Biology,Historically Underperforming,11,68,19.1,58.8,17.6,4.4
2018,PUNXSUTAWNEY AREA SH,Literature,All Students,11,145,5.5,79.3,12.4,2.8
2018,PUNXSUTAWNEY AREA SH,Literature,Historically Underperforming,11,68,8.8,72.1,14.7,4.4
2018,EAST JUNIATA JSHS,Algebra I,All Students,11,78,5.1,59,30.8,5.1
2018,EAST JUNIATA JSHS,Algebra I,Historically Underperforming,11,35,5.7,42.9,40,11.4
2018,EAST JUNIATA JSHS,Biology,All Students,11,78,9,50,29.5,11.5
2018,EAST JUNIATA JSHS,Biology,Historically Underperforming,11,35,5.7,34.3,34.3,25.7
2018,EAST JUNIATA JSHS,Literature,All Students,11,78,9,62.8,25.6,2.6
2018,EAST JUNIATA JSHS,Literature,Historically Underperforming,11,35,5.7,48.6,40,5.7
2018,JUNIATA SHS,Algebra I,All Students,11,126,7.1,54,33.3,5.6
2018,JUNIATA SHS,Algebra I,Historically Underperforming,11,51,3.9,47.1,35.3,13.7
2018,JUNIATA SHS,Biology,All Students,11,122,25.4,37.7,25.4,11.5
2018,JUNIATA SHS,Biology,Historically Underperforming,11,48,8.3,39.6,29.2,22.9
2018,JUNIATA SHS,Literature,All Students,11,126,6.3,68.3,20.6,4.8
2018,JUNIATA SHS,Literature,Historically Underperforming,11,51,0,62.7,29.4,7.8
2018,ABINGTON HEIGHTS HS,Algebra I,All Students,11,224,44.2,45.1,10.7,0
2018,ABINGTON HEIGHTS HS,Algebra I,Historically Underperforming,11,43,23.3,48.8,27.9,0
2018,ABINGTON HEIGHTS HS,Biology,All Students,11,235,41.3,46,11.5,1.3
2018,ABINGTON HEIGHTS HS,Biology,Historically Underperforming,11,54,16.7,55.6,22.2,5.6
2018,ABINGTON HEIGHTS HS,Literature,All Students,11,235,10.6,85.1,3.8,0.4
2018,ABINGTON HEIGHTS HS,Literature,Historically Underperforming,11,54,3.7,85.2,9.3,1.9
2018,CARBONDALE AREA JSHS,Algebra I,All Students,11,90,23.3,47.8,22.2,6.7
2018,CARBONDALE AREA JSHS,Algebra I,Historically Underperforming,11,55,16.4,41.8,32.7,9.1
2018,CARBONDALE AREA JSHS,Biology,All Students,11,86,32.6,31.4,22.1,14
2018,CARBONDALE AREA JSHS,Biology,Historically Underperforming,11,51,21.6,31.4,25.5,21.6
2018,CARBONDALE AREA JSHS,Literature,All Students,11,89,11.2,61.8,20.2,6.7
2018,CARBONDALE AREA JSHS,Literature,Historically Underperforming,11,54,5.6,50,33.3,11.1
2018,DUNMORE JSHS,Algebra I,All Students,11,111,25.2,45,26.1,3.6
2018,DUNMORE JSHS,Algebra I,Historically Underperforming,11,44,18.2,31.8,40.9,9.1
2018,DUNMORE JSHS,Biology,All Students,11,111,6.3,50.5,37.8,5.4
2018,DUNMORE JSHS,Biology,Historically Underperforming,11,44,6.8,31.8,47.7,13.6
2018,DUNMORE JSHS,Literature,All Students,11,111,5.4,68.5,22.5,3.6
2018,DUNMORE JSHS,Literature,Historically Underperforming,11,44,0,59.1,34.1,6.8
2018,LAKELAND JSHS,Algebra I,All Students,11,115,7,40.9,38.3,13.9
2018,LAKELAND JSHS,Algebra I,Historically Underperforming,11,47,4.3,25.5,44.7,25.5
2018,LAKELAND JSHS,Biology,All Students,11,112,24.1,33,28.6,14.3
2018,LAKELAND JSHS,Biology,Historically Underperforming,11,45,8.9,26.7,37.8,26.7
2018,LAKELAND JSHS,Literature,All Students,11,108,3.7,65.7,24.1,6.5
2018,LAKELAND JSHS,Literature,Historically Underperforming,11,40,2.5,52.5,30,15
2018,MID VALLEY SECONDARY CENTER,Algebra I,All Students,11,106,19.8,35.8,33,11.3
2018,MID VALLEY SECONDARY CENTER,Algebra I,Historically Underperforming,11,54,16.7,24.1,40.7,18.5
2018,MID VALLEY SECONDARY CENTER,Biology,All Students,11,106,20.8,47.2,18.9,13.2
2018,MID VALLEY SECONDARY CENTER,Biology,Historically Underperforming,11,54,16.7,38.9,22.2,22.2
2018,MID VALLEY SECONDARY CENTER,Literature,All Students,11,106,9.4,66,20.8,3.8
2018,MID VALLEY SECONDARY CENTER,Literature,Historically Underperforming,11,54,7.4,53.7,31.5,7.4
2018,NORTH POCONO HS,Algebra I,All Students,11,235,28.1,51.5,17.4,3
2018,NORTH POCONO HS,Algebra I,Historically Underperforming,11,66,16.7,39.4,33.3,10.6
2018,NORTH POCONO HS,Biology,All Students,11,238,33.6,46.6,16.8,2.9
2018,NORTH POCONO HS,Biology,Historically Underperforming,11,69,17.4,39.1,34.8,8.7
2018,NORTH POCONO HS,Literature,All Students,11,238,10.1,72.7,13.9,3.4
2018,NORTH POCONO HS,Literature,Historically Underperforming,11,69,4.3,52.2,31.9,11.6
2018,OLD FORGE JSHS,Algebra I,All Students,11,63,3.2,41.3,49.2,6.3
2018,OLD FORGE JSHS,Algebra I,Historically Underperforming,11,21,0,14.3,71.4,14.3
2018,OLD FORGE JSHS,Biology,All Students,11,64,20.3,34.4,28.1,17.2
2018,OLD FORGE JSHS,Biology,Historically Underperforming,11,22,4.5,18.2,40.9,36.4
2018,OLD FORGE JSHS,Literature,All Students,11,64,4.7,64.1,21.9,9.4
2018,OLD FORGE JSHS,Literature,Historically Underperforming,11,22,0,50,31.8,18.2
2018,RIVERSIDE JSHS,Algebra I,All Students,11,109,13.8,43.1,35.8,7.3
2018,RIVERSIDE JSHS,Algebra I,Historically Underperforming,11,55,3.6,30.9,50.9,14.5
2018,RIVERSIDE JSHS,Biology,All Students,11,108,15.7,35.2,33.3,15.7
2018,RIVERSIDE JSHS,Biology,Historically Underperforming,11,54,3.7,25.9,40.7,29.6
2018,RIVERSIDE JSHS,Literature,All Students,11,107,5.6,49.5,31.8,13.1
2018,RIVERSIDE JSHS,Literature,Historically Underperforming,11,53,0,34,41.5,24.5
2018,SCRANTON HS,Algebra I,All Students,11,410,12.2,29.3,37.3,21.2
2018,SCRANTON HS,Algebra I,Historically Underperforming,11,409,12.2,29.3,37.2,21.3
2018,SCRANTON HS,Biology,All Students,11,419,9.3,30.8,31,28.9
2018,SCRANTON HS,Biology,Historically Underperforming,11,418,9.3,30.9,31.1,28.7
2018,SCRANTON HS,Literature,All Students,11,416,3.4,50,31.3,15.4
2018,SCRANTON HS,Literature,Historically Underperforming,11,415,3.4,49.9,31.3,15.4
2018,WEST SCRANTON HS,Algebra I,All Students,11,196,14.3,45.9,25,14.8
2018,WEST SCRANTON HS,Algebra I,Historically Underperforming,11,196,14.3,45.9,25,14.8
2018,WEST SCRANTON HS,Biology,All Students,11,196,13.8,48,21.4,16.8
2018,WEST SCRANTON HS,Biology,Historically Underperforming,11,196,13.8,48,21.4,16.8
2018,WEST SCRANTON HS,Literature,All Students,11,197,4.6,71.1,15.2,9.1
2018,WEST SCRANTON HS,Literature,Historically Underperforming,11,197,4.6,71.1,15.2,9.1
2018,VALLEY VIEW HS,Algebra I,All Students,11,172,14.5,46.5,33.1,5.8
2018,VALLEY VIEW HS,Algebra I,Historically Underperforming,11,63,3.2,41.3,42.9,12.7
2018,VALLEY VIEW HS,Biology,All Students,11,174,33.9,42,17.2,6.9
2018,VALLEY VIEW HS,Biology,Historically Underperforming,11,64,17.2,42.2,26.6,14.1
2018,VALLEY VIEW HS,Literature,All Students,11,170,10,71.2,14.7,4.1
2018,VALLEY VIEW HS,Literature,Historically Underperforming,11,60,1.7,66.7,23.3,8.3
2018,COCALICO SHS,Algebra I,All Students,11,247,29.1,53,13.4,4.5
2018,COCALICO SHS,Algebra I,Historically Underperforming,11,92,16.3,47.8,23.9,12
2018,COCALICO SHS,Biology,All Students,11,248,33.5,45.6,14.9,6
2018,COCALICO SHS,Biology,Historically Underperforming,11,92,20.7,33.7,31.5,14.1
2018,COCALICO SHS,Literature,All Students,11,248,13.7,69.4,13.7,3.2
2018,COCALICO SHS,Literature,Historically Underperforming,11,91,8.8,53.8,28.6,8.8
2018,COLUMBIA HS,Algebra I,All Students,11,81,16,30.9,34.6,18.5
2018,COLUMBIA HS,Algebra I,Historically Underperforming,11,47,6.4,25.5,36.2,31.9
2018,COLUMBIA HS,Biology,All Students,11,79,3.8,34.2,40.5,21.5
2018,COLUMBIA HS,Biology,Historically Underperforming,11,46,0,26.1,41.3,32.6
2018,COLUMBIA HS,Literature,All Students,11,81,1.2,55.6,30.9,12.3
2018,COLUMBIA HS,Literature,Historically Underperforming,11,47,0,38.3,40.4,21.3
2018,CONESTOGA VALLEY SHS,Algebra I,All Students,11,335,43.9,38.2,15.2,2.7
2018,CONESTOGA VALLEY SHS,Algebra I,Historically Underperforming,11,159,27.7,40.9,27,4.4
2018,CONESTOGA VALLEY SHS,Biology,All Students,11,334,29.3,45.5,17.4,7.8
2018,CONESTOGA VALLEY SHS,Biology,Historically Underperforming,11,158,17.7,38.6,28.5,15.2
2018,CONESTOGA VALLEY SHS,Literature,All Students,11,335,15.5,69.3,12.2,3
2018,CONESTOGA VALLEY SHS,Literature,Historically Underperforming,11,159,8.2,64.2,22,5.7
2018,DONEGAL SHS,Algebra I,All Students,11,215,31.6,41.4,23.7,3.3
2018,DONEGAL SHS,Algebra I,Historically Underperforming,11,86,17.4,40.7,34.9,7
2018,DONEGAL SHS,Biology,All Students,11,221,40.3,34.4,18.1,7.2
2018,DONEGAL SHS,Biology,Historically Underperforming,11,91,24.2,34.1,25.3,16.5
2018,DONEGAL SHS,Literature,All Students,11,218,11,61.9,21.6,5.5
2018,DONEGAL SHS,Literature,Historically Underperforming,11,88,8,46.6,31.8,13.6
2018,GARDEN SPOT SHS,Algebra I,All Students,11,206,33,48.1,13.6,5.3
2018,GARDEN SPOT SHS,Algebra I,Historically Underperforming,11,73,21.9,41.1,21.9,15.1
2018,GARDEN SPOT SHS,Biology,All Students,11,206,39.3,35.9,17.5,7.3
2018,GARDEN SPOT SHS,Biology,Historically Underperforming,11,71,23.9,36.6,28.2,11.3
2018,GARDEN SPOT SHS,Literature,All Students,11,211,19,55,22.7,3.3
2018,GARDEN SPOT SHS,Literature,Historically Underperforming,11,74,10.8,47.3,35.1,6.8
2018,ELIZABETHTOWN AREA S,Algebra I,All Students,11,274,45.3,33.2,16.4,5.1
2018,ELIZABETHTOWN AREA S,Algebra I,Historically Underperforming,11,77,13,32.5,40.3,14.3
2018,ELIZABETHTOWN AREA S,Biology,All Students,11,271,33.9,38,18.8,9.2
2018,ELIZABETHTOWN AREA S,Biology,Historically Underperforming,11,77,7.8,28.6,32.5,31.2
2018,ELIZABETHTOWN AREA S,Literature,All Students,11,270,17,58.5,18.1,6.3
2018,ELIZABETHTOWN AREA S,Literature,Historically Underperforming,11,76,2.6,39.5,38.2,19.7
2018,EPHRATA SHS,Algebra I,All Students,11,269,44.6,39.8,13,2.6
2018,EPHRATA SHS,Algebra I,Historically Underperforming,11,115,27.8,43.5,22.6,6.1
2018,EPHRATA SHS,Biology,All Students,11,268,30.6,41,19.4,9
2018,EPHRATA SHS,Biology,Historically Underperforming,11,115,20.9,30.4,30.4,18.3
2018,EPHRATA SHS,Literature,All Students,11,269,8.9,72.9,11.9,6.3
2018,EPHRATA SHS,Literature,Historically Underperforming,11,116,6,59.5,20.7,13.8
2018,HEMPFIELD SHS,Algebra I,All Students,11,537,46.4,34.5,16.2,3
2018,HEMPFIELD SHS,Algebra I,Historically Underperforming,11,183,26.2,34.4,31.1,8.2
2018,HEMPFIELD SHS,Biology,All Students,11,534,45.3,34.5,15.9,4.3
2018,HEMPFIELD SHS,Biology,Historically Underperforming,11,181,24.9,35.9,27.1,12.2
2018,HEMPFIELD SHS,Literature,All Students,11,536,13.2,70.9,12.9,3
2018,HEMPFIELD SHS,Literature,Historically Underperforming,11,184,4.9,59.8,27.2,8.2
2018,LA ACADEMIA CS,Algebra I,All Students,11,25,0,20,68,12
2018,LA ACADEMIA CS,Algebra I,Historically Underperforming,11,25,0,20,68,12
2018,LA ACADEMIA CS,Biology,All Students,11,25,0,0,48,52
2018,LA ACADEMIA CS,Biology,Historically Underperforming,11,25,0,0,48,52
2018,LA ACADEMIA CS,Literature,All Students,11,25,0,24,64,12
2018,LA ACADEMIA CS,Literature,Historically Underperforming,11,25,0,24,64,12
2018,LAMPETER-STRASBURG SHS,Algebra I,All Students,11,253,54.9,32,10.7,2.4
2018,LAMPETER-STRASBURG SHS,Algebra I,Historically Underperforming,11,59,30.5,40.7,18.6,10.2
2018,LAMPETER-STRASBURG SHS,Biology,All Students,11,253,38.7,41.9,17.4,2
2018,LAMPETER-STRASBURG SHS,Biology,Historically Underperforming,11,59,22,32.2,39,6.8
2018,LAMPETER-STRASBURG SHS,Literature,All Students,11,253,11.1,73.1,15.4,0.4
2018,LAMPETER-STRASBURG SHS,Literature,Historically Underperforming,11,59,5.1,49.2,45.8,0
2018,MCCASKEY CAMPUSES,Algebra I,All Students,11,520,8.3,32.3,40.4,19
2018,MCCASKEY CAMPUSES,Algebra I,Historically Underperforming,11,459,6.5,29.2,43.1,21.1
2018,MCCASKEY CAMPUSES,Biology,All Students,11,520,8.7,27.3,31.5,32.5
2018,MCCASKEY CAMPUSES,Biology,Historically Underperforming,11,459,6.3,26.1,31.4,36.2
2018,MCCASKEY CAMPUSES,Literature,All Students,11,516,4.1,43,29.3,23.6
2018,MCCASKEY CAMPUSES,Literature,Historically Underperforming,11,455,3.3,40.2,30.1,26.4
2018,PHOENIX ACADEMY,Algebra I,All Students,11,22,0,0,45.5,54.5
2018,PHOENIX ACADEMY,Algebra I,Historically Underperforming,11,22,0,0,45.5,54.5
2018,PHOENIX ACADEMY,Biology,All Students,11,21,0,0,23.8,76.2
2018,PHOENIX ACADEMY,Biology,Historically Underperforming,11,21,0,0,23.8,76.2
2018,PHOENIX ACADEMY,Literature,All Students,11,25,0,12,36,52
2018,PHOENIX ACADEMY,Literature,Historically Underperforming,11,25,0,12,36,52
2018,MANHEIM CENTRAL SHS,Algebra I,All Students,11,224,24.1,45.1,27.2,3.6
2018,MANHEIM CENTRAL SHS,Algebra I,Historically Underperforming,11,74,17.6,33.8,39.2,9.5
2018,MANHEIM CENTRAL SHS,Biology,All Students,11,232,36.6,39.2,18.5,5.6
