Year,School Name,Subject,Grade,Student_Group_Name,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
2015,MCKEESPORT AREA SHS,E,11,Historically Underperforming,138,1.45,38.41,40.58,19.57
2015,MCKEESPORT AREA SHS,M,11,All Students,212,0.94,19.81,52.83,26.42
2015,MCKEESPORT AREA SHS,M,11,Historically Underperforming,133,0,12.78,53.38,33.83
2015,MCKEESPORT AREA SHS,S,11,All Students,214,4.21,21.96,28.97,44.86
2015,MCKEESPORT AREA SHS,S,11,Historically Underperforming,136,2.21,17.65,26.47,53.68
2015,MECHANICSBURG AREA H,E,11,All Students,253,9.88,75.49,10.28,4.35
2015,MECHANICSBURG AREA H,E,11,Historically Underperforming,79,2.53,58.23,25.32,13.92
2015,MECHANICSBURG AREA H,M,11,All Students,236,10.59,54.24,30.51,4.66
2015,MECHANICSBURG AREA H,M,11,Historically Underperforming,65,6.15,33.85,47.69,12.31
2015,MECHANICSBURG AREA H,S,11,All Students,245,34.29,35.51,15.51,14.69
2015,MECHANICSBURG AREA H,S,11,Historically Underperforming,76,13.16,23.68,23.68,39.47
2015,MEDICAL ACADEMY CS,E,11,All Students,56,0,25,50,25
2015,MEDICAL ACADEMY CS,E,11,Historically Underperforming,39,0,17.95,51.28,30.77
2015,MEDICAL ACADEMY CS,M,11,All Students,57,1.75,12.28,50.88,35.09
2015,MEDICAL ACADEMY CS,M,11,Historically Underperforming,41,0,12.2,43.9,43.9
2015,MEDICAL ACADEMY CS,S,11,All Students,57,0,5.26,33.33,61.4
2015,MEDICAL ACADEMY CS,S,11,Historically Underperforming,40,0,2.5,35,62.5
2015,MERCER AREA SHS,E,11,All Students,64,9.38,73.44,10.94,6.25
2015,MERCER AREA SHS,E,11,Historically Underperforming,25,0,60,24,16
2015,MERCER AREA SHS,M,11,All Students,64,20.31,57.81,20.31,1.56
2015,MERCER AREA SHS,M,11,Historically Underperforming,25,4,52,40,4
2015,MERCER AREA SHS,S,11,All Students,64,20.31,53.13,20.31,6.25
2015,MERCER AREA SHS,S,11,Historically Underperforming,25,8,48,32,12
2015,METHACTON HS,E,11,All Students,352,11.93,80.97,5.68,1.42
2015,METHACTON HS,E,11,Historically Underperforming,70,1.43,70,21.43,7.14
2015,METHACTON HS,M,11,All Students,347,31.7,54.47,11.24,2.59
2015,METHACTON HS,M,11,Historically Underperforming,71,8.45,42.25,36.62,12.68
2015,METHACTON HS,S,11,All Students,352,51.7,31.53,12.22,4.55
2015,METHACTON HS,S,11,Historically Underperforming,71,21.13,36.62,22.54,19.72
2015,MEYERSDALE AREA HS,E,11,All Students,68,19.12,58.82,19.12,2.94
2015,MEYERSDALE AREA HS,E,11,Historically Underperforming,27,3.7,51.85,37.04,7.41
2015,MEYERSDALE AREA HS,M,11,All Students,67,16.42,50.75,28.36,4.48
2015,MEYERSDALE AREA HS,M,11,Historically Underperforming,26,0,34.62,53.85,11.54
2015,MEYERSDALE AREA HS,S,11,All Students,67,16.42,43.28,35.82,4.48
2015,MEYERSDALE AREA HS,S,11,Historically Underperforming,26,0,34.62,57.69,7.69
2015,MID VALLEY SECONDARY CENTER,E,11,All Students,105,7.62,58.1,26.67,7.62
2015,MID VALLEY SECONDARY CENTER,E,11,Historically Underperforming,44,2.27,47.73,36.36,13.64
2015,MID VALLEY SECONDARY CENTER,M,11,All Students,105,1.9,42.86,41.9,13.33
2015,MID VALLEY SECONDARY CENTER,M,11,Historically Underperforming,45,0,35.56,35.56,28.89
2015,MID VALLEY SECONDARY CENTER,S,11,All Students,106,23.58,50.94,14.15,11.32
2015,MID VALLEY SECONDARY CENTER,S,11,Historically Underperforming,44,13.64,43.18,18.18,25
2015,MIDDLETOWN AREA HS,E,11,All Students,151,7.95,48.34,29.8,13.91
2015,MIDDLETOWN AREA HS,E,11,Historically Underperforming,60,5,21.67,45,28.33
2015,MIDDLETOWN AREA HS,M,11,All Students,151,6.62,38.41,37.09,17.88
2015,MIDDLETOWN AREA HS,M,11,Historically Underperforming,59,3.39,23.73,40.68,32.2
2015,MIDDLETOWN AREA HS,S,11,All Students,151,8.61,43.05,18.54,29.8
2015,MIDDLETOWN AREA HS,S,11,Historically Underperforming,59,5.08,20.34,20.34,54.24
2015,MIDD-WEST HS,E,11,All Students,125,4,75.2,17.6,3.2
2015,MIDD-WEST HS,E,11,Historically Underperforming,59,3.39,64.41,25.42,6.78
2015,MIDD-WEST HS,M,11,All Students,125,11.2,59.2,25.6,4
2015,MIDD-WEST HS,M,11,Historically Underperforming,59,8.47,47.46,35.59,8.47
2015,MIDD-WEST HS,S,11,All Students,123,15.45,41.46,28.46,14.63
2015,MIDD-WEST HS,S,11,Historically Underperforming,57,10.53,33.33,35.09,21.05
2015,MIFFLIN COUNTY HS,E,11,All Students,365,6.3,67.67,20,6.03
2015,MIFFLIN COUNTY HS,E,11,Historically Underperforming,161,3.11,54.04,32.92,9.94
2015,MIFFLIN COUNTY HS,M,11,All Students,361,14.68,48.48,27.98,8.86
2015,MIFFLIN COUNTY HS,M,11,Historically Underperforming,160,9.38,39.38,35,16.25
2015,MIFFLIN COUNTY HS,S,11,All Students,359,12.53,47.63,27.02,12.81
2015,MIFFLIN COUNTY HS,S,11,Historically Underperforming,159,6.92,36.48,35.85,20.75
2015,MIFFLINBURG AREA SHS,E,11,All Students,122,3.28,71.31,22.13,3.28
2015,MIFFLINBURG AREA SHS,E,11,Historically Underperforming,46,0,56.52,34.78,8.7
2015,MIFFLINBURG AREA SHS,M,11,All Students,122,9.02,73.77,12.3,4.92
2015,MIFFLINBURG AREA SHS,M,11,Historically Underperforming,46,6.52,58.7,21.74,13.04
2015,MIFFLINBURG AREA SHS,S,11,All Students,121,23.14,52.07,19.01,5.79
2015,MIFFLINBURG AREA SHS,S,11,Historically Underperforming,45,6.67,48.89,31.11,13.33
2015,MCDOWELL HS,E,11,All Students,501,7.58,69.46,17.56,5.39
2015,MCDOWELL HS,E,11,Historically Underperforming,195,5.13,52.82,30.26,11.79
2015,MCDOWELL HS,M,11,All Students,502,24.7,33.86,31.87,9.56
2015,MCDOWELL HS,M,11,Historically Underperforming,196,14.29,27.55,39.29,18.88
2015,MCDOWELL HS,S,11,All Students,502,21.12,44.82,23.71,10.36
2015,MCDOWELL HS,S,11,Historically Underperforming,196,9.18,42.86,28.57,19.39
2015,MILLERSBURG AREA SHS,E,11,All Students,63,14.29,73.02,6.35,6.35
2015,MILLERSBURG AREA SHS,E,11,Historically Underperforming,16,6.25,62.5,12.5,18.75
2015,MILLERSBURG AREA SHS,M,11,All Students,61,4.92,68.85,24.59,1.64
2015,MILLERSBURG AREA SHS,M,11,Historically Underperforming,15,0,53.33,40,6.67
2015,MILLERSBURG AREA SHS,S,11,All Students,63,22.22,52.38,14.29,11.11
2015,MILLERSBURG AREA SHS,S,11,Historically Underperforming,16,6.25,43.75,25,25
2015,MILLVILLE AREA JSHS,E,11,All Students,41,7.32,46.34,36.59,9.76
2015,MILLVILLE AREA JSHS,E,11,Historically Underperforming,17,0,29.41,52.94,17.65
2015,MILLVILLE AREA JSHS,M,11,All Students,40,22.5,40,20,17.5
2015,MILLVILLE AREA JSHS,M,11,Historically Underperforming,16,6.25,31.25,37.5,25
2015,MILLVILLE AREA JSHS,S,11,All Students,41,31.71,24.39,26.83,17.07
2015,MILLVILLE AREA JSHS,S,11,Historically Underperforming,17,5.88,29.41,35.29,29.41
2015,MILTON HS,E,11,All Students,134,4.48,69.4,17.16,8.96
2015,MILTON HS,E,11,Historically Underperforming,78,1.28,60.26,23.08,15.38
2015,MILTON HS,M,11,All Students,138,17.39,53.62,21.74,7.25
2015,MILTON HS,M,11,Historically Underperforming,82,8.54,51.22,28.05,12.2
2015,MILTON HS,S,11,All Students,136,9.56,50.74,24.26,15.44
2015,MILTON HS,S,11,Historically Underperforming,81,3.7,43.21,30.86,22.22
2015,MINERSVILLE AREA JSH,E,11,All Students,75,0,61.33,28,10.67
2015,MINERSVILLE AREA JSH,E,11,Historically Underperforming,24,0,33.33,41.67,25
2015,MINERSVILLE AREA JSH,M,11,All Students,77,10.39,45.45,35.06,9.09
2015,MINERSVILLE AREA JSH,M,11,Historically Underperforming,26,3.85,34.62,42.31,19.23
2015,MINERSVILLE AREA JSH,S,11,All Students,75,2.67,50.67,36,10.67
2015,MINERSVILLE AREA JSH,S,11,Historically Underperforming,24,0,41.67,41.67,16.67
2015,MOHAWK JSHS,E,11,All Students,117,5.13,70.09,20.51,4.27
2015,MOHAWK JSHS,E,11,Historically Underperforming,37,2.7,51.35,35.14,10.81
2015,MOHAWK JSHS,M,11,All Students,116,7.76,61.21,28.45,2.59
2015,MOHAWK JSHS,M,11,Historically Underperforming,37,8.11,35.14,48.65,8.11
2015,MOHAWK JSHS,S,11,All Students,116,7.76,56.9,30.17,5.17
2015,MOHAWK JSHS,S,11,Historically Underperforming,37,5.41,40.54,45.95,8.11
2015,MONESSEN SHS,E,11,All Students,30,3.33,50,40,6.67
2015,MONESSEN SHS,E,11,Historically Underperforming,19,0,36.84,52.63,10.53
2015,MONESSEN SHS,M,11,All Students,32,6.25,37.5,28.13,28.13
2015,MONESSEN SHS,M,11,Historically Underperforming,21,0,23.81,38.1,38.1
2015,MONESSEN SHS,S,11,All Students,30,0,20,36.67,43.33
2015,MONESSEN SHS,S,11,Historically Underperforming,19,0,5.26,31.58,63.16
2015,MONITEAU JSHS,E,11,All Students,90,6.67,80,12.22,1.11
2015,MONITEAU JSHS,E,11,Historically Underperforming,32,3.13,75,18.75,3.13
2015,MONITEAU JSHS,M,11,All Students,89,7.87,78.65,11.24,2.25
2015,MONITEAU JSHS,M,11,Historically Underperforming,32,3.13,75,15.63,6.25
2015,MONITEAU JSHS,S,11,All Students,86,0,25.58,38.37,36.05
2015,MONITEAU JSHS,S,11,Historically Underperforming,32,0,18.75,37.5,43.75
2015,MONROE CAREER & TECH INST,E,11,All Students,11,0,54.55,18.18,27.27
2015,MONROE CAREER & TECH INST,M,11,All Students,12,0,50,16.67,33.33
2015,MONTGOMERY JSHS,E,11,All Students,55,7.27,87.27,5.45,0
2015,MONTGOMERY JSHS,E,11,Historically Underperforming,19,0,89.47,10.53,0
2015,MONTGOMERY JSHS,M,11,All Students,55,54.55,41.82,3.64,0
2015,MONTGOMERY JSHS,M,11,Historically Underperforming,19,36.84,52.63,10.53,0
2015,MONTGOMERY JSHS,S,11,All Students,55,16.36,65.45,16.36,1.82
2015,MONTGOMERY JSHS,S,11,Historically Underperforming,19,5.26,68.42,26.32,0
2015,MONTOUR HS,E,11,All Students,217,6.45,69.59,18.89,5.07
2015,MONTOUR HS,E,11,Historically Underperforming,75,4,54.67,28,13.33
2015,MONTOUR HS,M,11,All Students,217,15.67,59.45,19.35,5.53
2015,MONTOUR HS,M,11,Historically Underperforming,75,5.33,50.67,29.33,14.67
2015,MONTOUR HS,S,11,All Students,217,34.1,41.47,15.21,9.22
2015,MONTOUR HS,S,11,Historically Underperforming,75,21.33,36,21.33,21.33
2015,MONTOURSVILLE AREA S,E,11,All Students,133,1.5,70.68,24.81,3.01
2015,MONTOURSVILLE AREA S,E,11,Historically Underperforming,42,0,45.24,45.24,9.52
2015,MONTOURSVILLE AREA S,M,11,All Students,135,14.81,57.78,22.96,4.44
2015,MONTOURSVILLE AREA S,M,11,Historically Underperforming,43,9.3,44.19,32.56,13.95
2015,MONTOURSVILLE AREA S,S,11,All Students,134,14.18,47.01,32.09,6.72
2015,MONTOURSVILLE AREA S,S,11,Historically Underperforming,42,7.14,28.57,47.62,16.67
2015,MONTROSE AREA JSHS,E,11,All Students,121,5.79,70.25,22.31,1.65
2015,MONTROSE AREA JSHS,E,11,Historically Underperforming,43,0,62.79,34.88,2.33
2015,MONTROSE AREA JSHS,M,11,All Students,121,18.18,50.41,28.93,2.48
2015,MONTROSE AREA JSHS,M,11,Historically Underperforming,43,0,44.19,48.84,6.98
2015,MONTROSE AREA JSHS,S,11,All Students,121,30.58,38.02,19.83,11.57
2015,MONTROSE AREA JSHS,S,11,Historically Underperforming,43,6.98,39.53,30.23,23.26
2015,MOON SHS,E,11,All Students,299,9.7,83.95,6.02,0.33
2015,MOON SHS,E,11,Historically Underperforming,65,4.62,70.77,23.08,1.54
2015,MOON SHS,M,11,All Students,299,27.09,59.53,11.37,2.01
2015,MOON SHS,M,11,Historically Underperforming,65,15.38,46.15,29.23,9.23
2015,MOON SHS,S,11,All Students,299,49.83,37.79,8.7,3.68
2015,MOON SHS,S,11,Historically Underperforming,66,30.3,34.85,19.7,15.15
2015,MORRISVILLE HS,E,11,All Students,41,4.88,60.98,31.71,2.44
2015,MORRISVILLE HS,E,11,Historically Underperforming,26,3.85,46.15,46.15,3.85
2015,MORRISVILLE HS,M,11,All Students,41,9.76,39.02,29.27,21.95
2015,MORRISVILLE HS,M,11,Historically Underperforming,26,3.85,38.46,38.46,19.23
2015,MORRISVILLE HS,S,11,All Students,40,10,30,25,35
2015,MORRISVILLE HS,S,11,Historically Underperforming,25,4,24,24,48
2015,MOSHANNON VALLEY JSH,E,11,All Students,67,0,64.18,25.37,10.45
2015,MOSHANNON VALLEY JSH,E,11,Historically Underperforming,36,0,50,36.11,13.89
2015,MOSHANNON VALLEY JSH,M,11,All Students,69,5.8,71.01,15.94,7.25
2015,MOSHANNON VALLEY JSH,M,11,Historically Underperforming,37,0,62.16,24.32,13.51
2015,MOSHANNON VALLEY JSH,S,11,All Students,69,14.49,53.62,21.74,10.14
2015,MOSHANNON VALLEY JSH,S,11,Historically Underperforming,37,8.11,43.24,29.73,18.92
2015,MOUNT CARMEL AREA HS,E,11,All Students,97,3.09,62.89,26.8,7.22
2015,MOUNT CARMEL AREA HS,E,11,Historically Underperforming,51,1.96,50.98,37.25,9.8
2015,MOUNT CARMEL AREA HS,M,11,All Students,97,16.49,43.3,31.96,8.25
2015,MOUNT CARMEL AREA HS,M,11,Historically Underperforming,51,9.8,35.29,39.22,15.69
2015,MOUNT CARMEL AREA HS,S,11,All Students,97,3.09,50.52,27.84,18.56
2015,MOUNT CARMEL AREA HS,S,11,Historically Underperforming,51,3.92,33.33,31.37,31.37
2015,MOUNT PLEASANT SHS,E,11,All Students,140,6.43,76.43,15.71,1.43
2015,MOUNT PLEASANT SHS,E,11,Historically Underperforming,48,4.17,70.83,20.83,4.17
2015,MOUNT PLEASANT SHS,M,11,All Students,140,15.71,65,15.71,3.57
2015,MOUNT PLEASANT SHS,M,11,Historically Underperforming,48,8.33,62.5,18.75,10.42
2015,MOUNT PLEASANT SHS,S,11,All Students,140,11.43,54.29,25,9.29
2015,MOUNT PLEASANT SHS,S,11,Historically Underperforming,48,8.33,43.75,31.25,16.67
2015,MOUNT UNION AREA SHS,E,11,All Students,86,1.16,74.42,24.42,0
2015,MOUNT UNION AREA SHS,E,11,Historically Underperforming,43,0,65.12,34.88,0
2015,MOUNT UNION AREA SHS,M,11,All Students,83,9.64,56.63,30.12,3.61
2015,MOUNT UNION AREA SHS,M,11,Historically Underperforming,42,2.38,50,40.48,7.14
2015,MOUNT UNION AREA SHS,S,11,All Students,86,6.98,46.51,29.07,17.44
2015,MOUNT UNION AREA SHS,S,11,Historically Underperforming,43,2.33,41.86,30.23,25.58
2015,MOUNTAIN VIEW JSHS,E,11,All Students,87,6.9,77.01,11.49,4.6
2015,MOUNTAIN VIEW JSHS,E,11,Historically Underperforming,29,6.9,65.52,13.79,13.79
2015,MOUNTAIN VIEW JSHS,M,11,All Students,87,10.34,48.28,32.18,9.2
2015,MOUNTAIN VIEW JSHS,M,11,Historically Underperforming,29,10.34,37.93,31.03,20.69
2015,MOUNTAIN VIEW JSHS,S,11,All Students,87,31.03,32.18,26.44,10.34
2015,MOUNTAIN VIEW JSHS,S,11,Historically Underperforming,29,13.79,41.38,20.69,24.14
2015,MT LEBANON SHS,E,11,All Students,371,22.37,73.32,3.77,0.54
2015,MT LEBANON SHS,E,11,Historically Underperforming,66,6.06,71.21,19.7,3.03
2015,MT LEBANON SHS,M,11,All Students,372,34.95,56.45,7.53,1.08
2015,MT LEBANON SHS,M,11,Historically Underperforming,67,10.45,55.22,28.36,5.97
2015,MT LEBANON SHS,S,11,All Students,371,49.87,38.81,8.89,2.43
2015,MT LEBANON SHS,S,11,Historically Underperforming,66,15.15,42.42,28.79,13.64
2015,MUHLENBERG HS,E,11,All Students,294,2.04,74.15,20.41,3.4
2015,MUHLENBERG HS,E,11,Historically Underperforming,148,2.7,64.19,27.7,5.41
2015,MUHLENBERG HS,M,11,All Students,292,7.53,60.27,28.08,4.11
2015,MUHLENBERG HS,M,11,Historically Underperforming,147,2.04,48.98,41.5,7.48
2015,MUHLENBERG HS,S,11,All Students,298,3.69,43.62,35.23,17.45
2015,MUHLENBERG HS,S,11,Historically Underperforming,153,3.92,30.07,37.91,28.1
2015,MULTI-CULTURAL ACADEMY CS,E,11,All Students,49,2.04,75.51,20.41,2.04
2015,MULTI-CULTURAL ACADEMY CS,E,11,Historically Underperforming,36,0,75,22.22,2.78
2015,MULTI-CULTURAL ACADEMY CS,M,11,All Students,49,0,71.43,24.49,4.08
2015,MULTI-CULTURAL ACADEMY CS,M,11,Historically Underperforming,36,0,69.44,27.78,2.78
2015,MULTI-CULTURAL ACADEMY CS,S,11,All Students,49,6.12,26.53,42.86,24.49
2015,MULTI-CULTURAL ACADEMY CS,S,11,Historically Underperforming,36,0,27.78,47.22,25
2015,MUNCY JSHS,E,11,All Students,68,4.41,80.88,10.29,4.41
2015,MUNCY JSHS,E,11,Historically Underperforming,31,6.45,64.52,19.35,9.68
2015,MUNCY JSHS,M,11,All Students,68,20.59,55.88,17.65,5.88
2015,MUNCY JSHS,M,11,Historically Underperforming,31,12.9,54.84,19.35,12.9
2015,MUNCY JSHS,S,11,All Students,68,4.41,32.35,38.24,25
2015,MUNCY JSHS,S,11,Historically Underperforming,31,3.23,29.03,35.48,32.26
2015,NAZARETH AREA HS,E,11,All Students,368,10.05,74.46,14.67,0.82
2015,NAZARETH AREA HS,E,11,Historically Underperforming,69,5.8,52.17,37.68,4.35
2015,NAZARETH AREA HS,M,11,All Students,367,10.9,65.67,20.98,2.45
2015,NAZARETH AREA HS,M,11,Historically Underperforming,69,2.9,47.83,42.03,7.25
2015,NAZARETH AREA HS,S,11,All Students,368,20.65,54.62,20.65,4.08
2015,NAZARETH AREA HS,S,11,Historically Underperforming,70,7.14,42.86,37.14,12.86
2015,NESHAMINY HS,E,11,All Students,608,12.66,72.04,12.99,2.3
2015,NESHAMINY HS,E,11,Historically Underperforming,179,4.47,62.57,25.7,7.26
2015,NESHAMINY HS,M,11,All Students,609,37.93,34.81,23.97,3.28
2015,NESHAMINY HS,M,11,Historically Underperforming,180,16.67,32.78,41.11,9.44
2015,NESHAMINY HS,S,11,All Students,600,31.33,36.83,20.83,11
2015,NESHAMINY HS,S,11,Historically Underperforming,171,16.37,30.41,28.07,25.15
2015,NESHANNOCK JSHS,E,11,All Students,78,6.41,87.18,3.85,2.56
2015,NESHANNOCK JSHS,E,11,Historically Underperforming,15,0,66.67,20,13.33
2015,NESHANNOCK JSHS,M,11,All Students,79,8.86,70.89,20.25,0
2015,NESHANNOCK JSHS,M,11,Historically Underperforming,15,0,60,40,0
2015,NESHANNOCK JSHS,S,11,All Students,78,33.33,39.74,21.79,5.13
2015,NESHANNOCK JSHS,S,11,Historically Underperforming,15,13.33,40,26.67,20
2015,NEW BRIGHTON AREA HS,E,11,All Students,101,0.99,78.22,18.81,1.98
2015,NEW BRIGHTON AREA HS,E,11,Historically Underperforming,51,0,66.67,29.41,3.92
2015,NEW BRIGHTON AREA HS,M,11,All Students,101,6.93,69.31,20.79,2.97
2015,NEW BRIGHTON AREA HS,M,11,Historically Underperforming,51,1.96,58.82,33.33,5.88
2015,NEW BRIGHTON AREA HS,S,11,All Students,101,24.75,47.52,23.76,3.96
2015,NEW BRIGHTON AREA HS,S,11,Historically Underperforming,51,19.61,43.14,29.41,7.84
2015,NEW CASTLE SHS,E,11,All Students,150,2,64.67,29.33,4
2015,NEW CASTLE SHS,E,11,Historically Underperforming,74,0,52.7,41.89,5.41
2015,NEW CASTLE SHS,M,11,All Students,151,5.96,49.01,35.76,9.27
2015,NEW CASTLE SHS,M,11,Historically Underperforming,74,4.05,37.84,44.59,13.51
2015,NEW CASTLE SHS,S,11,All Students,149,2.68,46.98,34.9,15.44
2015,NEW CASTLE SHS,S,11,Historically Underperforming,73,1.37,32.88,39.73,26.03
2015,NEW DAY CHARTER SCHOOL,E,11,All Students,15,0,20,33.33,46.67
2015,NEW DAY CHARTER SCHOOL,M,11,All Students,15,0,26.67,40,33.33
2015,NEW DAY CHARTER SCHOOL,S,11,All Students,16,0,31.25,31.25,37.5
2015,NEW FOUNDATIONS CS,E,11,All Students,152,3.29,81.58,13.16,1.97
2015,NEW FOUNDATIONS CS,E,11,Historically Underperforming,91,2.2,82.42,13.19,2.2
2015,NEW FOUNDATIONS CS,M,11,All Students,152,6.58,53.95,36.84,2.63
2015,NEW FOUNDATIONS CS,M,11,Historically Underperforming,92,8.7,52.17,38.04,1.09
2015,NEW FOUNDATIONS CS,S,11,All Students,152,20.39,42.11,27.63,9.87
2015,NEW FOUNDATIONS CS,S,11,Historically Underperforming,91,21.98,39.56,28.57,9.89
2015,NEW HOPE-SOLEBURY HS,E,11,All Students,112,21.43,75,2.68,0.89
2015,NEW HOPE-SOLEBURY HS,E,11,Historically Underperforming,22,0,86.36,9.09,4.55
2015,NEW HOPE-SOLEBURY HS,M,11,All Students,113,38.05,50.44,10.62,0.88
2015,NEW HOPE-SOLEBURY HS,M,11,Historically Underperforming,22,4.55,54.55,40.91,0
2015,NEW HOPE-SOLEBURY HS,S,11,All Students,111,41.44,41.44,16.22,0.9
2015,NEW HOPE-SOLEBURY HS,S,11,Historically Underperforming,22,9.09,45.45,45.45,0
2015,VALLEY JSHS,E,11,All Students,109,1.83,45.87,39.45,12.84
2015,VALLEY JSHS,E,11,Historically Underperforming,64,1.56,26.56,51.56,20.31
2015,VALLEY JSHS,M,11,All Students,109,11.01,27.52,45.87,15.6
2015,VALLEY JSHS,M,11,Historically Underperforming,64,6.25,23.44,46.88,23.44
2015,VALLEY JSHS,S,11,All Students,97,5.15,25.77,30.93,38.14
2015,VALLEY JSHS,S,11,Historically Underperforming,55,1.82,20,27.27,50.91
2015,NEW MEDIA TECHNOLOGY CS,E,11,All Students,60,0,38.33,45,16.67
2015,NEW MEDIA TECHNOLOGY CS,E,11,Historically Underperforming,38,0,31.58,44.74,23.68
2015,NEW MEDIA TECHNOLOGY CS,M,11,All Students,63,1.59,19.05,49.21,30.16
2015,NEW MEDIA TECHNOLOGY CS,M,11,Historically Underperforming,41,2.44,24.39,39.02,34.15
2015,NEW MEDIA TECHNOLOGY CS,S,11,All Students,59,0,5.08,22.03,72.88
2015,NEW MEDIA TECHNOLOGY CS,S,11,Historically Underperforming,38,0,7.89,18.42,73.68
2015,NEWPORT HS,E,11,All Students,60,3.33,75,11.67,10
2015,NEWPORT HS,E,11,Historically Underperforming,29,0,55.17,24.14,20.69
2015,NEWPORT HS,M,11,All Students,59,20.34,50.85,23.73,5.08
2015,NEWPORT HS,M,11,Historically Underperforming,28,14.29,42.86,32.14,10.71
2015,NEWPORT HS,S,11,All Students,60,21.67,48.33,15,15
2015,NEWPORT HS,S,11,Historically Underperforming,29,10.34,37.93,20.69,31.03
2015,NORRISTOWN AREA HS,E,11,All Students,341,5.28,63.64,20.53,10.56
2015,NORRISTOWN AREA HS,E,11,Historically Underperforming,236,4.24,56.78,25.42,13.56
2015,NORRISTOWN AREA HS,M,11,All Students,338,9.47,48.52,31.95,10.06
2015,NORRISTOWN AREA HS,M,11,Historically Underperforming,236,5.51,44.07,36.86,13.56
2015,NORRISTOWN AREA HS,S,11,All Students,345,7.54,35.07,33.04,24.35
2015,NORRISTOWN AREA HS,S,11,Historically Underperforming,240,5.83,28.75,35.42,30
2015,ROOSEVELT ALTERN SCH,E,11,All Students,24,0,41.67,50,8.33
2015,ROOSEVELT ALTERN SCH,E,11,Historically Underperforming,23,0,43.48,47.83,8.7
2015,ROOSEVELT ALTERN SCH,M,11,All Students,25,4,36,48,12
2015,ROOSEVELT ALTERN SCH,M,11,Historically Underperforming,24,4.17,37.5,45.83,12.5
2015,ROOSEVELT ALTERN SCH,S,11,All Students,25,4,20,32,44
2015,ROOSEVELT ALTERN SCH,S,11,Historically Underperforming,24,4.17,20.83,33.33,41.67
2015,NORTH ALLEGHENY HIGH SCHOOL,E,11,All Students,671,28.61,67.51,3.13,0.75
2015,NORTH ALLEGHENY HIGH SCHOOL,E,11,Historically Underperforming,77,3.9,66.23,23.38,6.49
2015,NORTH ALLEGHENY HIGH SCHOOL,M,11,All Students,669,43.8,48.73,6.28,1.2
2015,NORTH ALLEGHENY HIGH SCHOOL,M,11,Historically Underperforming,77,9.09,50.65,31.17,9.09
2015,NORTH ALLEGHENY HIGH SCHOOL,S,11,All Students,656,46.49,35.21,12.04,6.25
2015,NORTH ALLEGHENY HIGH SCHOOL,S,11,Historically Underperforming,70,18.57,32.86,15.71,32.86
2015,NORTH CLARION CO JSH,E,11,All Students,45,6.67,68.89,22.22,2.22
2015,NORTH CLARION CO JSH,E,11,Historically Underperforming,20,5,50,40,5
2015,NORTH CLARION CO JSH,M,11,All Students,44,25,59.09,9.09,6.82
2015,NORTH CLARION CO JSH,M,11,Historically Underperforming,19,5.26,63.16,15.79,15.79
2015,NORTH CLARION CO JSH,S,11,All Students,45,17.78,51.11,22.22,8.89
2015,NORTH CLARION CO JSH,S,11,Historically Underperforming,20,10,45,25,20
2015,NORTH EAST HS,E,11,All Students,99,9.09,80.81,7.07,3.03
2015,NORTH EAST HS,E,11,Historically Underperforming,44,4.55,75,13.64,6.82
2015,NORTH EAST HS,M,11,All Students,98,31.63,58.16,7.14,3.06
2015,NORTH EAST HS,M,11,Historically Underperforming,43,23.26,53.49,16.28,6.98
2015,NORTH EAST HS,S,11,All Students,98,30.61,42.86,15.31,11.22
2015,NORTH EAST HS,S,11,Historically Underperforming,43,18.6,39.53,18.6,23.26
2015,NORTH HILLS SHS,E,11,All Students,329,6.69,75.68,14.29,3.34
2015,NORTH HILLS SHS,E,11,Historically Underperforming,102,4.9,54.9,32.35,7.84
2015,NORTH HILLS SHS,M,11,All Students,331,14.5,64.05,18.43,3.02
2015,NORTH HILLS SHS,M,11,Historically Underperforming,103,5.83,49.51,35.92,8.74
2015,NORTH HILLS SHS,S,11,All Students,332,23.8,55.12,15.66,5.42
2015,NORTH HILLS SHS,S,11,Historically Underperforming,104,7.69,52.88,25,14.42
2015,NORTH MONTCO TECH CAREER CTR,E,11,All Students,223,3.59,55.61,34.08,6.73
2015,NORTH MONTCO TECH CAREER CTR,E,11,Historically Underperforming,144,0.69,50.69,38.89,9.72
2015,NORTH MONTCO TECH CAREER CTR,M,11,All Students,225,10.67,48,32.44,8.89
2015,NORTH MONTCO TECH CAREER CTR,M,11,Historically Underperforming,147,5.44,42.18,39.46,12.93
2015,NORTH MONTCO TECH CAREER CTR,S,11,All Students,220,14.09,34.55,30.45,20.91
2015,NORTH MONTCO TECH CAREER CTR,S,11,Historically Underperforming,143,7.69,30.77,34.27,27.27
2015,NORTH PENN SHS,E,11,All Students,805,18.63,73.91,6.34,1.12
2015,NORTH PENN SHS,E,11,Historically Underperforming,242,10.33,67.77,18.18,3.72
2015,NORTH PENN SHS,M,11,All Students,801,46.32,44.69,7.12,1.87
2015,NORTH PENN SHS,M,11,Historically Underperforming,242,30.17,46.69,17.36,5.79
2015,NORTH PENN SHS,S,11,All Students,807,58.36,32.34,5.95,3.35
2015,NORTH PENN SHS,S,11,Historically Underperforming,244,36.89,39.34,14.34,9.43
