Year,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2022,JUNIATA VALLEY JSHS,Algebra I,All Students,11,25,24,40,36,0
2022,JUNIATA VALLEY JSHS,Biology,All Students,11,62,16.1,22.6,46.8,14.5
2022,JUNIATA VALLEY JSHS,Biology,Economically Disadvantaged,11,21,14.3,14.3,47.6,23.8
2022,JUNIATA VALLEY JSHS,Literature,All Students,11,61,3.3,55.7,31.1,9.8
2022,JUNIATA VALLEY JSHS,Literature,Economically Disadvantaged,11,20,0,50,30,20
2022,MOUNT UNION AREA SHS,Algebra I,All Students,11,24,45.8,45.8,8.3,0
2022,MOUNT UNION AREA SHS,Biology,All Students,11,80,6.3,22.5,45,26.3
2022,MOUNT UNION AREA SHS,Biology,Economically Disadvantaged,11,36,5.6,13.9,52.8,27.8
2022,MOUNT UNION AREA SHS,Biology,IEP,11,15,0,6.7,26.7,66.7
2022,MOUNT UNION AREA SHS,Literature,All Students,11,82,3.7,45.1,29.3,22
2022,MOUNT UNION AREA SHS,Literature,Economically Disadvantaged,11,37,2.7,35.1,35.1,27
2022,MOUNT UNION AREA SHS,Literature,IEP,11,15,0,6.7,20,73.3
2022,NEW DAY CHARTER SCHOOL,Algebra I,All Students,11,13,0,0,61.5,38.5
2022,SOUTHERN HUNTINGDON CO HS/MS,Algebra I,All Students,11,46,2.2,37,43.5,17.4
2022,SOUTHERN HUNTINGDON CO HS/MS,Algebra I,Economically Disadvantaged,11,14,0,28.6,42.9,28.6
2022,SOUTHERN HUNTINGDON CO HS/MS,Biology,All Students,11,48,2.1,22.9,29.2,45.8
2022,SOUTHERN HUNTINGDON CO HS/MS,Biology,Economically Disadvantaged,11,23,0,21.7,30.4,47.8
2022,SOUTHERN HUNTINGDON CO HS/MS,Biology,IEP,11,12,0,0,25,75
2022,SOUTHERN HUNTINGDON CO HS/MS,Literature,All Students,11,75,2.7,37.3,36,24
2022,SOUTHERN HUNTINGDON CO HS/MS,Literature,Economically Disadvantaged,11,27,3.7,33.3,29.6,33.3
2022,SOUTHERN HUNTINGDON CO HS/MS,Literature,IEP,11,12,0,8.3,25,66.7
2022,RIVER VALLEY HS,Algebra I,All Students,11,51,25.5,33.3,21.6,19.6
2022,RIVER VALLEY HS,Algebra I,Economically Disadvantaged,11,24,12.5,20.8,37.5,29.2
2022,RIVER VALLEY HS,Algebra I,IEP,11,16,0,0,68.8,31.3
2022,RIVER VALLEY HS,Literature,All Students,11,92,6.5,55.4,21.7,16.3
2022,RIVER VALLEY HS,Literature,Economically Disadvantaged,11,41,4.9,43.9,26.8,24.4
2022,RIVER VALLEY HS,Literature,IEP,11,23,0,26.1,21.7,52.2
2022,HOMER-CENTER JSHS,Algebra I,All Students,11,33,63.6,27.3,9.1,0
2022,HOMER-CENTER JSHS,Biology,All Students,11,17,0,17.6,64.7,17.6
2022,HOMER-CENTER JSHS,Biology,Economically Disadvantaged,11,11,0,9.1,81.8,9.1
2022,HOMER-CENTER JSHS,Literature,All Students,11,13,0,7.7,76.9,15.4
2022,INDIANA AREA SHS,Algebra I,All Students,11,71,49.3,11.3,16.9,22.5
2022,INDIANA AREA SHS,Algebra I,Economically Disadvantaged,11,25,16,12,28,44
2022,INDIANA AREA SHS,Algebra I,IEP,11,14,0,0,35.7,64.3
2022,INDIANA AREA SHS,Biology,All Students,11,125,20.8,32.8,37.6,8.8
2022,INDIANA AREA SHS,Biology,Economically Disadvantaged,11,58,19,32.8,39.7,8.6
2022,INDIANA AREA SHS,Biology,IEP,11,20,0,5,75,20
2022,INDIANA AREA SHS,Literature,All Students,11,178,15.7,48.9,27.5,7.9
2022,INDIANA AREA SHS,Literature,Economically Disadvantaged,11,68,5.9,51.5,30.9,11.8
2022,INDIANA AREA SHS,Literature,IEP,11,16,0,12.5,50,37.5
2022,MARION CENTER AREA JR/SR HS,Algebra I,All Students,11,15,33.3,46.7,6.7,13.3
2022,MARION CENTER AREA JR/SR HS,Biology,All Students,11,67,0,34.3,49.3,16.4
2022,MARION CENTER AREA JR/SR HS,Biology,Economically Disadvantaged,11,32,0,34.4,46.9,18.8
2022,MARION CENTER AREA JR/SR HS,Biology,IEP,11,16,0,0,62.5,37.5
2022,MARION CENTER AREA JR/SR HS,Literature,All Students,11,88,2.3,60.2,26.1,11.4
2022,MARION CENTER AREA JR/SR HS,Literature,Economically Disadvantaged,11,33,0,57.6,24.2,18.2
2022,MARION CENTER AREA JR/SR HS,Literature,IEP,11,16,0,6.3,37.5,56.3
2022,PENNS MANOR AREA JSHS,Algebra I,All Students,11,38,0,15.8,42.1,42.1
2022,PENNS MANOR AREA JSHS,Algebra I,Economically Disadvantaged,11,23,0,17.4,30.4,52.2
2022,PENNS MANOR AREA JSHS,Algebra I,IEP,11,12,0,0,0,100
2022,PENNS MANOR AREA JSHS,Biology,All Students,11,20,0,20,35,45
2022,PENNS MANOR AREA JSHS,Biology,Economically Disadvantaged,11,16,0,12.5,43.8,43.8
2022,PENNS MANOR AREA JSHS,Biology,IEP,11,13,0,15.4,23.1,61.5
2022,PENNS MANOR AREA JSHS,Literature,All Students,11,58,3.4,41.4,34.5,20.7
2022,PENNS MANOR AREA JSHS,Literature,Economically Disadvantaged,11,26,3.8,23.1,38.5,34.6
2022,PENNS MANOR AREA JSHS,Literature,IEP,11,13,0,0,23.1,76.9
2022,PURCHASE LINE JSHS,Algebra I,All Students,11,53,7.5,24.5,39.6,28.3
2022,PURCHASE LINE JSHS,Algebra I,Economically Disadvantaged,11,27,3.7,22.2,33.3,40.7
2022,PURCHASE LINE JSHS,Biology,All Students,11,56,10.7,33.9,35.7,19.6
2022,PURCHASE LINE JSHS,Biology,Economically Disadvantaged,11,30,10,23.3,36.7,30
2022,PURCHASE LINE JSHS,Literature,All Students,11,56,7.1,51.8,25,16.1
2022,PURCHASE LINE JSHS,Literature,Economically Disadvantaged,11,30,3.3,50,20,26.7
2022,UNITED JSHS,Algebra I,All Students,11,30,43.3,13.3,36.7,6.7
2022,UNITED JSHS,Algebra I,Economically Disadvantaged,11,12,16.7,8.3,66.7,8.3
2022,UNITED JSHS,Biology,All Students,11,45,4.4,53.3,28.9,13.3
2022,UNITED JSHS,Biology,Economically Disadvantaged,11,20,0,40,45,15
2022,UNITED JSHS,Literature,All Students,11,65,3.1,75.4,18.5,3.1
2022,UNITED JSHS,Literature,Economically Disadvantaged,11,24,4.2,58.3,37.5,0
2022,BROCKWAY AREA JSHS,Algebra I,All Students,11,36,47.2,5.6,16.7,30.6
2022,BROCKWAY AREA JSHS,Algebra I,Economically Disadvantaged,11,13,30.8,7.7,15.4,46.2
2022,BROCKWAY AREA JSHS,Biology,All Students,11,37,10.8,32.4,35.1,21.6
2022,BROCKWAY AREA JSHS,Biology,Economically Disadvantaged,11,16,6.3,37.5,37.5,18.8
2022,BROCKWAY AREA JSHS,Literature,All Students,11,58,8.6,53.4,31,6.9
2022,BROCKWAY AREA JSHS,Literature,Economically Disadvantaged,11,22,0,45.5,40.9,13.6
2022,BROOKVILLE JSHS,Algebra I,All Students,11,55,56.4,18.2,14.5,10.9
2022,BROOKVILLE JSHS,Algebra I,Economically Disadvantaged,11,19,36.8,26.3,21.1,15.8
2022,BROOKVILLE JSHS,Literature,All Students,11,98,13.3,54.1,22.4,10.2
2022,BROOKVILLE JSHS,Literature,Economically Disadvantaged,11,39,10.3,46.2,28.2,15.4
2022,BROOKVILLE JSHS,Literature,IEP,11,15,0,13.3,40,46.7
2022,JEFFERSON COUNTY-DUBOIS AVTS,Algebra I,All Students,11,52,3.8,13.5,63.5,19.2
2022,JEFFERSON COUNTY-DUBOIS AVTS,Algebra I,Economically Disadvantaged,11,52,3.8,13.5,63.5,19.2
2022,JEFFERSON COUNTY-DUBOIS AVTS,Algebra I,IEP,11,16,0,0,62.5,37.5
2022,JEFFERSON COUNTY-DUBOIS AVTS,Biology,All Students,11,68,1.5,30.9,41.2,26.5
2022,JEFFERSON COUNTY-DUBOIS AVTS,Biology,Economically Disadvantaged,11,68,1.5,30.9,41.2,26.5
2022,JEFFERSON COUNTY-DUBOIS AVTS,Biology,IEP,11,18,0,5.6,38.9,55.6
2022,JEFFERSON COUNTY-DUBOIS AVTS,Literature,All Students,11,79,0,31.6,48.1,20.3
2022,JEFFERSON COUNTY-DUBOIS AVTS,Literature,Economically Disadvantaged,11,77,0,29.9,49.4,20.8
2022,JEFFERSON COUNTY-DUBOIS AVTS,Literature,IEP,11,19,0,0,52.6,47.4
2022,PUNXSUTAWNEY AREA HS,Algebra I,All Students,11,27,66.7,14.8,11.1,7.4
2022,EAST JUNIATA JSHS,Algebra I,All Students,11,26,34.6,50,7.7,7.7
2022,JUNIATA SHS,Algebra I,All Students,11,45,22.2,46.7,8.9,22.2
2022,JUNIATA SHS,Algebra I,Economically Disadvantaged,11,21,19,38.1,9.5,33.3
2022,JUNIATA SHS,Literature,All Students,11,19,0,10.5,21.1,68.4
2022,JUNIATA SHS,Literature,Economically Disadvantaged,11,12,0,8.3,16.7,75
2022,JUNIATA SHS,Literature,IEP,11,11,0,0,9.1,90.9
2022,ABINGTON HEIGHTS HS,Algebra I,All Students,11,161,65.8,25.5,7.5,1.2
2022,ABINGTON HEIGHTS HS,Algebra I,Economically Disadvantaged,11,31,83.9,9.7,6.5,0
2022,ABINGTON HEIGHTS HS,Biology,All Students,11,282,32.3,35.1,24.5,8.2
2022,ABINGTON HEIGHTS HS,Biology,Economically Disadvantaged,11,72,27.8,30.6,26.4,15.3
2022,ABINGTON HEIGHTS HS,Biology,IEP,11,35,2.9,17.1,28.6,51.4
2022,CARBONDALE AREA JSHS,Algebra I,All Students,11,19,26.3,63.2,5.3,5.3
2022,CARBONDALE AREA JSHS,Biology,All Students,11,81,2.5,37,29.6,30.9
2022,CARBONDALE AREA JSHS,Biology,Economically Disadvantaged,11,45,4.4,26.7,28.9,40
2022,CARBONDALE AREA JSHS,Biology,IEP,11,18,0,16.7,22.2,61.1
2022,CARBONDALE AREA JSHS,Literature,All Students,11,88,2.3,59.1,23.9,14.8
2022,CARBONDALE AREA JSHS,Literature,Economically Disadvantaged,11,50,2,56,22,20
2022,CARBONDALE AREA JSHS,Literature,IEP,11,18,0,27.8,27.8,44.4
2022,DUNMORE JSHS,Algebra I,All Students,11,58,22.4,31,8.6,37.9
2022,DUNMORE JSHS,Algebra I,Economically Disadvantaged,11,18,11.1,22.2,11.1,55.6
2022,DUNMORE JSHS,Algebra I,IEP,11,20,5,10,5,80
2022,DUNMORE JSHS,Biology,All Students,11,66,0,10.6,48.5,40.9
2022,DUNMORE JSHS,Biology,Economically Disadvantaged,11,30,0,6.7,50,43.3
2022,DUNMORE JSHS,Biology,IEP,11,25,0,4,44,52
2022,DUNMORE JSHS,Literature,All Students,11,103,6.8,33,35,25.2
2022,DUNMORE JSHS,Literature,Economically Disadvantaged,11,38,0,34.2,31.6,34.2
2022,DUNMORE JSHS,Literature,IEP,11,29,0,20.7,27.6,51.7
2022,LAKELAND JSHS,Algebra I,All Students,11,38,31.6,65.8,2.6,0
2022,LAKELAND JSHS,Biology,All Students,11,51,2,23.5,60.8,13.7
2022,LAKELAND JSHS,Biology,Economically Disadvantaged,11,19,5.3,10.5,68.4,15.8
2022,LAKELAND JSHS,Biology,IEP,11,21,0,4.8,61.9,33.3
2022,LAKELAND JSHS,Literature,All Students,11,107,3.7,66.4,24.3,5.6
2022,LAKELAND JSHS,Literature,Economically Disadvantaged,11,27,3.7,44.4,40.7,11.1
2022,LAKELAND JSHS,Literature,IEP,11,20,0,10,60,30
2022,MID VALLEY SECONDARY CENTER,Algebra I,All Students,11,67,32.8,31.3,31.3,4.5
2022,MID VALLEY SECONDARY CENTER,Algebra I,Economically Disadvantaged,11,26,38.5,19.2,34.6,7.7
2022,MID VALLEY SECONDARY CENTER,Biology,All Students,11,100,8,32,44,16
2022,MID VALLEY SECONDARY CENTER,Biology,Economically Disadvantaged,11,39,5.1,25.6,46.2,23.1
2022,MID VALLEY SECONDARY CENTER,Biology,IEP,11,17,0,0,47.1,52.9
2022,MID VALLEY SECONDARY CENTER,Literature,All Students,11,105,7.6,55.2,27.6,9.5
2022,MID VALLEY SECONDARY CENTER,Literature,Economically Disadvantaged,11,43,7,44.2,34.9,14
2022,MID VALLEY SECONDARY CENTER,Literature,IEP,11,18,0,11.1,55.6,33.3
2022,NORTH POCONO HS,Algebra I,All Students,11,67,58.2,23.9,11.9,6
2022,NORTH POCONO HS,Algebra I,Economically Disadvantaged,11,15,40,20,20,20
2022,NORTH POCONO HS,Biology,All Students,11,38,7.9,39.5,39.5,13.2
2022,NORTH POCONO HS,Biology,Economically Disadvantaged,11,15,13.3,20,46.7,20
2022,NORTH POCONO HS,Literature,All Students,11,79,15.2,60.8,16.5,7.6
2022,NORTH POCONO HS,Literature,Economically Disadvantaged,11,23,4.3,52.2,21.7,21.7
2022,OLD FORGE JSHS,Algebra I,All Students,11,41,29.3,29.3,12.2,29.3
2022,OLD FORGE JSHS,Biology,All Students,11,48,4.2,22.9,52.1,20.8
2022,OLD FORGE JSHS,Biology,Economically Disadvantaged,11,19,5.3,21.1,47.4,26.3
2022,OLD FORGE JSHS,Literature,All Students,11,72,6.9,56.9,25,11.1
2022,OLD FORGE JSHS,Literature,Economically Disadvantaged,11,21,4.8,61.9,9.5,23.8
2022,RIVERSIDE JSHS,Algebra I,All Students,11,30,60,10,13.3,16.7
2022,RIVERSIDE JSHS,Biology,All Students,11,91,18.7,40.7,22,18.7
2022,RIVERSIDE JSHS,Biology,Economically Disadvantaged,11,40,5,47.5,25,22.5
2022,RIVERSIDE JSHS,Biology,IEP,11,11,0,27.3,27.3,45.5
2022,RIVERSIDE JSHS,Literature,All Students,11,90,10,63.3,20,6.7
2022,RIVERSIDE JSHS,Literature,Economically Disadvantaged,11,39,2.6,59,28.2,10.3
2022,SCRANTON HS,Algebra I,All Students,11,132,23.5,22.7,23.5,30.3
2022,SCRANTON HS,Algebra I,Economically Disadvantaged,11,77,16.9,15.6,24.7,42.9
2022,SCRANTON HS,Algebra I,ELL,11,15,0,0,0,100
2022,SCRANTON HS,Algebra I,IEP,11,18,0,5.6,22.2,72.2
2022,SCRANTON HS,Biology,All Students,11,157,2.5,19.7,39.5,38.2
2022,SCRANTON HS,Biology,Economically Disadvantaged,11,101,2,14.9,39.6,43.6
2022,SCRANTON HS,Biology,ELL,11,19,0,0,21.1,78.9
2022,SCRANTON HS,Biology,IEP,11,17,0,17.6,29.4,52.9
2022,SCRANTON HS,Literature,All Students,11,189,3.7,54,23.3,19
2022,SCRANTON HS,Literature,Economically Disadvantaged,11,114,2.6,40.4,32.5,24.6
2022,SCRANTON HS,Literature,ELL,11,22,0,0,36.4,63.6
2022,SCRANTON HS,Literature,IEP,11,21,0,23.8,23.8,52.4
2022,WEST SCRANTON HS,Algebra I,All Students,11,178,23.6,7.9,24.7,43.8
2022,WEST SCRANTON HS,Algebra I,Economically Disadvantaged,11,122,13.1,6.6,24.6,55.7
2022,WEST SCRANTON HS,Algebra I,ELL,11,21,0,0,9.5,90.5
2022,WEST SCRANTON HS,Algebra I,IEP,11,42,0,2.4,14.3,83.3
2022,WEST SCRANTON HS,Biology,All Students,11,178,0.6,10.1,41.6,47.8
2022,WEST SCRANTON HS,Biology,Economically Disadvantaged,11,135,0.7,5.2,40.7,53.3
2022,WEST SCRANTON HS,Biology,ELL,11,22,0,0,9.1,90.9
2022,WEST SCRANTON HS,Biology,IEP,11,39,0,0,20.5,79.5
2022,WEST SCRANTON HS,Literature,All Students,11,223,1.3,43.9,30.5,24.2
2022,WEST SCRANTON HS,Literature,Economically Disadvantaged,11,146,0.7,31.5,37,30.8
2022,WEST SCRANTON HS,Literature,ELL,11,22,0,0,22.7,77.3
2022,WEST SCRANTON HS,Literature,IEP,11,39,0,0,28.2,71.8
2022,VALLEY VIEW HS,Algebra I,All Students,11,70,31.4,40,17.1,11.4
2022,VALLEY VIEW HS,Algebra I,Economically Disadvantaged,11,20,20,25,20,35
2022,VALLEY VIEW HS,Algebra I,IEP,11,12,0,0,41.7,58.3
2022,VALLEY VIEW HS,Biology,All Students,11,170,21.8,32.9,29.4,15.9
2022,VALLEY VIEW HS,Biology,Economically Disadvantaged,11,67,9,25.4,40.3,25.4
2022,VALLEY VIEW HS,Biology,IEP,11,28,3.6,7.1,35.7,53.6
2022,VALLEY VIEW HS,Literature,All Students,11,165,16.4,58.2,18.2,7.3
2022,VALLEY VIEW HS,Literature,Economically Disadvantaged,11,64,9.4,46.9,31.3,12.5
2022,VALLEY VIEW HS,Literature,IEP,11,25,0,20,40,40
2022,COCALICO SHS,Algebra I,All Students,11,106,44.3,26.4,11.3,17.9
2022,COCALICO SHS,Algebra I,Economically Disadvantaged,11,29,17.2,24.1,13.8,44.8
2022,COCALICO SHS,Algebra I,IEP,11,21,0,4.8,14.3,81
2022,COCALICO SHS,Biology,All Students,11,210,20.5,32.9,29,17.6
2022,COCALICO SHS,Biology,Economically Disadvantaged,11,63,11.1,23.8,33.3,31.7
2022,COCALICO SHS,Biology,IEP,11,35,0,20,28.6,51.4
2022,COCALICO SHS,Literature,All Students,11,241,14.5,58.5,17.4,9.5
2022,COCALICO SHS,Literature,Economically Disadvantaged,11,68,7.4,47.1,26.5,19.1
2022,COCALICO SHS,Literature,IEP,11,37,2.7,21.6,29.7,45.9
2022,COLUMBIA HS,Algebra I,All Students,11,48,14.6,6.3,35.4,43.8
2022,COLUMBIA HS,Algebra I,Economically Disadvantaged,11,30,6.7,6.7,43.3,43.3
2022,COLUMBIA HS,Algebra I,IEP,11,11,0,0,9.1,90.9
2022,COLUMBIA HS,Biology,All Students,11,53,3.8,20.8,32.1,43.4
2022,COLUMBIA HS,Biology,Economically Disadvantaged,11,32,3.1,12.5,37.5,46.9
2022,COLUMBIA HS,Literature,All Students,11,70,2.9,31.4,37.1,28.6
2022,COLUMBIA HS,Literature,Economically Disadvantaged,11,44,2.3,22.7,40.9,34.1
2022,COLUMBIA HS,Literature,IEP,11,15,0,6.7,20,73.3
2022,CONESTOGA VALLEY SHS,Algebra I,All Students,11,85,74.1,9.4,11.8,4.7
2022,CONESTOGA VALLEY SHS,Algebra I,Economically Disadvantaged,11,13,30.8,15.4,30.8,23.1
2022,CONESTOGA VALLEY SHS,Biology,All Students,11,277,25.3,35.4,31,8.3
2022,CONESTOGA VALLEY SHS,Biology,Economically Disadvantaged,11,79,11.4,29.1,44.3,15.2
2022,CONESTOGA VALLEY SHS,Biology,ELL,11,11,0,9.1,63.6,27.3
2022,CONESTOGA VALLEY SHS,Biology,IEP,11,26,11.5,19.2,19.2,50
2022,CONESTOGA VALLEY SHS,Literature,All Students,11,281,13.5,62.6,18.1,5.7
2022,CONESTOGA VALLEY SHS,Literature,Economically Disadvantaged,11,82,4.9,53.7,30.5,11
2022,CONESTOGA VALLEY SHS,Literature,ELL,11,11,0,18.2,54.5,27.3
2022,CONESTOGA VALLEY SHS,Literature,IEP,11,25,0,32,32,36
2022,DONEGAL HS,Algebra I,All Students,11,61,67.2,6.6,11.5,14.8
2022,DONEGAL HS,Algebra I,Economically Disadvantaged,11,16,43.8,0,25,31.3
2022,DONEGAL HS,Algebra I,IEP,11,11,0,0,36.4,63.6
2022,DONEGAL HS,Biology,All Students,11,147,23.8,37.4,23.8,15
2022,DONEGAL HS,Biology,Economically Disadvantaged,11,41,17.1,24.4,36.6,22
2022,DONEGAL HS,Biology,IEP,11,14,14.3,14.3,14.3,57.1
2022,DONEGAL HS,Literature,All Students,11,149,8.1,63.8,25.5,2.7
2022,DONEGAL HS,Literature,Economically Disadvantaged,11,44,2.3,52.3,38.6,6.8
2022,GARDEN SPOT SHS,Algebra I,All Students,11,120,45,31.7,9.2,14.2
2022,GARDEN SPOT SHS,Algebra I,Economically Disadvantaged,11,29,24.1,31,24.1,20.7
2022,GARDEN SPOT SHS,Algebra I,IEP,11,16,0,6.3,18.8,75
2022,GARDEN SPOT SHS,Biology,All Students,11,160,30.6,38.1,16.9,14.4
2022,GARDEN SPOT SHS,Biology,Economically Disadvantaged,11,35,17.1,28.6,25.7,28.6
2022,GARDEN SPOT SHS,Biology,IEP,11,21,9.5,9.5,28.6,52.4
2022,GARDEN SPOT SHS,Literature,All Students,11,163,14.7,59.5,17.8,8
2022,GARDEN SPOT SHS,Literature,Economically Disadvantaged,11,38,7.9,47.4,28.9,15.8
2022,GARDEN SPOT SHS,Literature,IEP,11,19,0,10.5,36.8,52.6
2022,ELIZABETHTOWN AREA SHS,Algebra I,All Students,11,84,77.4,10.7,2.4,9.5
2022,ELIZABETHTOWN AREA SHS,Algebra I,Economically Disadvantaged,11,16,50,18.8,0,31.3
2022,ELIZABETHTOWN AREA SHS,Biology,All Students,11,247,26.7,37.7,26.3,9.3
2022,ELIZABETHTOWN AREA SHS,Biology,Economically Disadvantaged,11,53,13.2,34,35.8,17
2022,ELIZABETHTOWN AREA SHS,Biology,IEP,11,30,3.3,20,33.3,43.3
2022,ELIZABETHTOWN AREA SHS,Literature,All Students,11,260,12.7,58.1,23.1,6.2
2022,ELIZABETHTOWN AREA SHS,Literature,Economically Disadvantaged,11,55,3.6,41.8,45.5,9.1
2022,ELIZABETHTOWN AREA SHS,Literature,IEP,11,32,0,21.9,37.5,40.6
2022,EPHRATA SHS,Algebra I,All Students,11,105,64.8,16.2,7.6,11.4
2022,EPHRATA SHS,Algebra I,Economically Disadvantaged,11,38,50,13.2,13.2,23.7
2022,EPHRATA SHS,Algebra I,IEP,11,15,0,6.7,26.7,66.7
2022,EPHRATA SHS,Biology,All Students,11,262,23.7,38.2,27.5,10.7
2022,EPHRATA SHS,Biology,Economically Disadvantaged,11,94,12.8,35.1,34,18.1
2022,EPHRATA SHS,Biology,IEP,11,41,2.4,4.9,43.9,48.8
2022,EPHRATA SHS,Literature,All Students,11,272,9.9,62.9,20.2,7
2022,EPHRATA SHS,Literature,Economically Disadvantaged,11,98,6.1,52,29.6,12.2
2022,EPHRATA SHS,Literature,IEP,11,42,0,16.7,45.2,38.1
2022,HEMPFIELD SHS,Algebra I,All Students,11,146,54.1,8.9,13,24
2022,HEMPFIELD SHS,Algebra I,Economically Disadvantaged,11,48,27.1,14.6,20.8,37.5
2022,HEMPFIELD SHS,Algebra I,IEP,11,41,2.4,0,19.5,78
2022,HEMPFIELD SHS,Biology,All Students,11,500,32.6,31.4,23.4,12.6
2022,HEMPFIELD SHS,Biology,Economically Disadvantaged,11,169,20.7,31.4,28.4,19.5
2022,HEMPFIELD SHS,Biology,ELL,11,13,0,0,46.2,53.8
2022,HEMPFIELD SHS,Biology,IEP,11,81,6.2,16,33.3,44.4
2022,HEMPFIELD SHS,Literature,All Students,11,513,9.6,64.3,18.3,7.8
2022,HEMPFIELD SHS,Literature,Economically Disadvantaged,11,172,5.2,57,24.4,13.4
2022,HEMPFIELD SHS,Literature,ELL,11,12,0,8.3,25,66.7
2022,HEMPFIELD SHS,Literature,IEP,11,81,0,27.2,39.5,33.3
2022,LA ACADEMIA PARTNERSHIP CHARTER SCHOOL,Literature,All Students,11,16,0,12.5,37.5,50
2022,LA ACADEMIA PARTNERSHIP CHARTER SCHOOL,Literature,Economically Disadvantaged,11,16,0,12.5,37.5,50
2022,LAMPETER-STRASBURG SHS,Algebra I,All Students,11,100,67,12,11,10
2022,LAMPETER-STRASBURG SHS,Algebra I,Economically Disadvantaged,11,26,42.3,11.5,26.9,19.2
2022,LAMPETER-STRASBURG SHS,Algebra I,IEP,11,12,8.3,0,33.3,58.3
2022,LAMPETER-STRASBURG SHS,Biology,All Students,11,184,32.1,36.4,20.1,11.4
2022,LAMPETER-STRASBURG SHS,Biology,Economically Disadvantaged,11,54,13,40.7,29.6,16.7
2022,LAMPETER-STRASBURG SHS,Biology,IEP,11,23,8.7,17.4,26.1,47.8
2022,LAMPETER-STRASBURG SHS,Literature,All Students,11,232,10.8,66.4,15.1,7.8
2022,LAMPETER-STRASBURG SHS,Literature,Economically Disadvantaged,11,63,4.8,55.6,22.2,17.5
2022,LAMPETER-STRASBURG SHS,Literature,IEP,11,26,0,11.5,38.5,50
2022,MCCASKEY CAMPUS,Algebra I,All Students,11,313,14.1,15.3,19.8,50.8
2022,MCCASKEY CAMPUS,Algebra I,Economically Disadvantaged,11,263,10.3,12.5,20.5,56.7
2022,MCCASKEY CAMPUS,Algebra I,ELL,11,56,0,1.8,12.5,85.7
2022,MCCASKEY CAMPUS,Algebra I,IEP,11,59,0,1.7,13.6,84.7
2022,MCCASKEY CAMPUS,Biology,All Students,11,234,1.3,8.5,19.7,70.5
2022,MCCASKEY CAMPUS,Biology,Economically Disadvantaged,11,213,0.9,7,18.8,73.2
2022,MCCASKEY CAMPUS,Biology,ELL,11,60,0,3.3,6.7,90
2022,MCCASKEY CAMPUS,Biology,IEP,11,55,0,3.6,10.9,85.5
2022,MCCASKEY CAMPUS,Literature,All Students,11,369,4.9,32.5,26,36.6
2022,MCCASKEY CAMPUS,Literature,Economically Disadvantaged,11,315,3.5,28.6,27.3,40.6
2022,MCCASKEY CAMPUS,Literature,ELL,11,57,0,7,21.1,71.9
2022,MCCASKEY CAMPUS,Literature,IEP,11,58,0,3.4,20.7,75.9
2022,MANHEIM CENTRAL SHS,Algebra I,All Students,11,108,50.9,29.6,6.5,13
2022,MANHEIM CENTRAL SHS,Algebra I,Economically Disadvantaged,11,21,19,38.1,19,23.8
2022,MANHEIM CENTRAL SHS,Algebra I,IEP,11,12,0,8.3,8.3,83.3
2022,MANHEIM CENTRAL SHS,Biology,All Students,11,184,38,27.7,25.5,8.7
2022,MANHEIM CENTRAL SHS,Biology,Economically Disadvantaged,11,42,9.5,35.7,35.7,19
2022,MANHEIM CENTRAL SHS,Biology,IEP,11,17,5.9,17.6,23.5,52.9
2022,MANHEIM CENTRAL SHS,Literature,All Students,11,189,11.6,57.1,24.9,6.3
2022,MANHEIM CENTRAL SHS,Literature,Economically Disadvantaged,11,44,0,40.9,45.5,13.6
2022,MANHEIM CENTRAL SHS,Literature,IEP,11,18,0,27.8,33.3,38.9
2022,MANHEIM TWP HS,Algebra I,All Students,11,286,46.2,24.8,21,8
2022,MANHEIM TWP HS,Algebra I,Economically Disadvantaged,11,59,16.9,22,32.2,28.8
2022,MANHEIM TWP HS,Algebra I,IEP,11,31,6.5,12.9,38.7,41.9
2022,MANHEIM TWP HS,Biology,All Students,11,352,29.5,35.2,27.3,8
2022,MANHEIM TWP HS,Biology,Economically Disadvantaged,11,89,13.5,30.3,34.8,21.3
2022,MANHEIM TWP HS,Biology,IEP,11,36,2.8,16.7,33.3,47.2
2022,MANHEIM TWP HS,Literature,All Students,11,380,17.4,56.3,19.5,6.8
2022,MANHEIM TWP HS,Literature,Economically Disadvantaged,11,90,10,48.9,22.2,18.9
2022,MANHEIM TWP HS,Literature,IEP,11,36,0,19.4,47.2,33.3
2022,PENN MANOR HS,Algebra I,All Students,11,210,33.3,14.8,35.2,16.7
2022,PENN MANOR HS,Algebra I,Economically Disadvantaged,11,84,16.7,17.9,39.3,26.2
2022,PENN MANOR HS,Algebra I,IEP,11,56,0,7.1,44.6,48.2
2022,PENN MANOR HS,Biology,All Students,11,384,22.1,34.6,32.8,10.4
2022,PENN MANOR HS,Biology,Economically Disadvantaged,11,136,12.5,28.7,37.5,21.3
2022,PENN MANOR HS,Biology,ELL,11,16,0,12.5,50,37.5
2022,PENN MANOR HS,Biology,IEP,11,66,4.5,12.1,48.5,34.8
2022,PENN MANOR HS,Literature,All Students,11,395,10.6,55.2,25.3,8.9
2022,PENN MANOR HS,Literature,Economically Disadvantaged,11,142,4.9,47.9,30.3,16.9
2022,PENN MANOR HS,Literature,ELL,11,16,0,12.5,56.3,31.3
